mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g
0.44015,248.2692,87.4278,8.083806,27555.927131,473.697187,7.926614,1.895299,56.334115,64.67555,2.966005,-2.980291,0
0.390499,240.481,88.2678,7.42432,26596.739639,887.638083,8.461302,2.260056,43.841274,72.874109,5.625222,-2.994692,0
0.456423,256.42,87.6416,8.284884,29532.0792,468.327949,7.687371,1.975038,57.281587,60.260023,4.388724,-2.980203,0
0.565861,252.709,88.2302,10.859014,29874.284719,1291.976008,6.810423,1.802328,37.453612,46.634986,2.488675,-2.996494,0
1.201581,258.2458,86.8168,4170.569049,30206.468582,73.778038,70.583556,1.893216,0.559982,4984.993013,3.28549,15939040.92936,0
0.573606,259.4348,87.822,54.727959,35214.502549,1288.957516,54.893031,2.00178,37.612867,3524.674763,4.606713,3.3596,0
0.4642,250.2966,88.2584,8.795921,29291.557028,1288.566829,7.764111,1.809677,37.596908,61.094668,2.514218,-2.997013,0
0.504675,262.5714,88.3338,9.673499,33783.036902,927.592378,7.271261,1.627091,41.748516,53.721805,1.676894,-2.993831,0
0.414547,239.7162,86.7564,7.993841,24742.306058,474.326659,8.187284,2.077707,56.301663,68.770973,4.010998,-2.979615,0
0.471014,261.6464,88.2604,8.5657,33819.593767,73.229792,7.524623,1.760034,0.746248,57.172039,2.329029,-2.176725,0
0.370008,244.4454,88.7006,6.681597,27427.454619,891.64696,8.76878,2.031501,43.509525,78.295283,3.85829,-2.995435,0
0.53548,268.027,88.6604,10.256587,34212.613071,465.639872,7.164109,1.766402,57.650982,52.122044,2.96403,-2.973256,0
0.497377,253.8544,88.2274,9.525592,30159.494801,1290.757289,7.440534,1.788504,37.505894,56.001411,2.416727,-2.996787,0
0.399435,237.7836,88.2238,7.678711,25692.808371,891.702114,8.350847,2.291902,43.549265,70.907216,5.861551,-2.994519,0
0.37695,240.1786,86.867,6.438111,27610.450302,70.082511,8.774109,2.157958,0.624282,78.858777,4.907584,-2.309183,0
0.327359,268.9248,87.121,5.366353,33353.327945,60.355559,9.213927,1.739046,0.238518,86.026055,2.499831,-2.296213,0
1.209902,257.1752,86.9604,4170.923954,29266.477705,482.460432,70.57419,1.879324,54.877725,4984.107827,3.273899,372723.180718,0
0.406041,240.8434,89.1816,7.026983,27719.288876,1288.858621,8.49721,1.930113,37.509779,73.791058,3.379,-2.997717,0
0.455522,260.417,88.2988,7.753431,30617.466711,1692.552319,7.462543,1.827609,33.293146,56.321268,3.47862,-2.998755,0
0.921237,250.8772,88.9922,18.101942,30658.61532,868.782539,5.315308,1.980392,45.203761,27.65753,3.923102,-2.98669,0
0.52301,253.5682,88.4816,9.693174,29094.099749,1290.180461,7.115602,1.849948,37.51079,50.99469,2.904055,-2.996952,0
0.847597,254.329,88.463,17.063152,30172.106759,872.909031,5.518624,1.996908,44.934391,29.94437,4.210902,-2.987412,0
0.471653,252.0534,88.2964,8.898362,30230.482148,1287.952147,7.690986,1.791571,37.62066,59.964681,2.401288,-2.996994,0
0.718368,264.561,88.1002,14.154538,34579.646279,879.84376,5.92549,1.921764,44.438052,34.978412,4.057663,-2.990171,0
0.509727,261.6018,88.2518,9.792163,33361.828437,926.507197,7.228772,1.628843,41.829156,53.040872,1.691069,-2.99374,0
0.45025,258.144,87.4396,8.352136,32176.756064,114.555152,7.73734,1.691282,16.838376,60.971154,1.952273,-2.659944,0
1.387298,258.4778,86.7884,4218.393068,30400.391907,66.545625,69.458361,1.827539,0.258934,4872.332114,3.181443,19591117.354631,0
1.298351,262.1264,87.0426,4172.908325,32260.921623,480.509985,70.51992,1.966303,55.201113,4978.979677,4.361823,375726.076636,0
0.687187,268.4462,88.3112,13.137136,36363.635106,877.989555,6.030877,1.887462,44.560366,36.178541,3.950641,-2.991229,0
0.412367,254.9502,88.2274,7.10847,29850.51932,2101.997289,8.059316,1.957164,30.073542,66.171987,3.875214,-2.999209,0
0.546775,266.8024,87.8926,10.455479,34681.947354,884.836265,7.137428,1.745086,44.086116,51.665568,2.938007,-2.992367,0
0.367557,261.3486,88.2556,6.090854,37289.747878,1298.359069,8.446278,2.078862,37.17584,71.976032,4.889517,-2.99835,0
0.364756,249.3522,87.8292,5.972583,31941.983755,472.224027,8.914774,1.836289,56.557382,81.611703,2.506228,-2.986465,0
0.669831,265.3424,88.0934,12.8424,34628.465962,880.108276,6.11263,1.901228,44.42014,37.189456,3.98427,-2.991443,0
1.299709,262.6582,86.9426,4172.918519,32368.851773,481.814905,70.519595,1.97455,54.991077,4978.949399,4.363461,373693.180975,0
0.547012,264.1594,87.1562,10.807144,35779.489992,67.329802,7.003713,2.181443,0.530473,49.374792,5.586501,-1.650635,0
0.364462,249.0386,88.0306,6.718322,30885.39071,479.854464,8.774323,2.088882,55.193249,78.424685,4.274013,-2.984039,0
0.373715,236.4904,86.576,6.956021,25005.002708,475.457024,8.56997,2.149078,56.125317,75.469148,4.417884,-2.983204,0
0.415147,255.4586,87.3562,7.401846,30702.722286,115.911322,7.957363,1.725193,16.58223,64.410658,2.161475,-2.725111,0
0.401462,260.7454,88.6088,6.786408,30820.702579,2100.757363,8.147617,1.841583,30.076323,67.556053,3.255009,-2.999264,0
1.211588,257.4554,86.9052,4170.921811,29378.696011,483.684213,70.574166,1.898838,54.676718,4984.105583,3.373231,370838.931688,0
0.657624,262.1536,88.1674,451.254501,29720.605607,1278.184577,69.272938,1.865055,38.059269,4860.666317,3.385148,603.205287,0
1.110117,261.076,89.3286,461.151656,31756.361024,2088.057822,67.016799,1.878293,30.305687,4648.519031,3.44007,223.88057,0
0.611264,260.8106,88.4928,11.32338,31943.132728,1693.964348,6.463665,1.935051,33.238876,42.01518,4.265943,-2.997989,0
0.529316,267.6842,88.5124,10.140618,35250.94887,467.605846,7.247514,1.726961,57.308284,53.421224,2.692593,-2.973465,0
2.723512,253.9644,87.7064,25993.260318,29460.455133,1287.299799,70.657431,1.950444,37.691986,4991.978081,3.636849,2036549.903961,0
0.575069,261.4178,88.312,10.425345,31995.501243,1692.223856,6.577507,1.930578,33.301948,43.48881,4.254424,-2.998236,0
0.318502,259.2522,87.3306,5.472584,32639.337395,472.387704,9.391665,1.93968,56.583626,90.133884,3.585031,-2.9875,0
0.430914,244.0828,89.0472,7.407431,29528.665944,1286.756972,8.19869,1.900097,37.611894,68.388553,3.138106,-2.997634,0
0.685228,263.6562,88.575,451.457879,30086.365202,1683.143175,69.222069,1.803115,33.552596,4855.924635,2.999933,346.568681,0
0.423637,255.0586,87.6026,8.099605,32665.883566,477.493073,8.203606,2.322697,55.649716,68.521875,6.709784,-2.979421,0
0.263716,257.7772,87.1144,3.614721,31327.16436,61.022513,10.21531,1.902752,0.184127,103.584727,3.4733,-2.626006,0
0.39032,246.2186,88.2316,7.372901,28910.114414,480.851161,8.505625,2.158596,54.996423,73.661896,4.891394,-2.981977,0
0.658631,270.2002,88.5418,12.327636,39299.95452,60.491453,6.319418,2.006706,0.493618,39.991369,4.291722,-1.214529,0
1.189989,260.1452,87.0172,4170.181391,30519.532117,68.914904,70.5939,1.828521,0.258531,4985.971093,2.932394,18268146.894775,0
0.501332,266.4642,86.8698,9.89661,36836.272718,67.765648,7.351364,2.093923,0.512645,54.569216,5.082162,-1.772154,0
0.476574,258.2124,86.6846,9.215097,32047.883686,65.658723,7.486303,1.894793,0.470069,56.644254,3.16361,-1.825147,0
0.37395,257.245,87.26,6.810966,34344.782175,66.4752,8.797677,1.931741,0.370999,78.981358,3.188881,-2.139376,0
0.510843,262.0932,87.097,9.992336,35427.012114,67.102391,7.301871,2.238769,0.421476,53.955311,5.900804,-1.737032,0
0.440319,247.3548,87.4254,8.083714,27116.056917,473.909235,7.926574,1.908134,56.296664,64.675213,3.057373,-2.980309,0
0.845175,253.8674,88.646,17.119382,29335.204217,1277.487084,5.523421,2.034142,38.053463,30.00262,4.456854,-2.994073,0
0.603285,249.7826,87.214,11.416321,30385.588537,881.820604,6.767128,2.130794,44.36915,45.943798,5.791323,-2.991797,0
0.711841,269.2336,89.0762,13.601355,36180.189831,1690.213194,5.913596,1.805367,33.308598,34.740761,3.353083,-2.997556,0
0.324855,270.7366,87.1554,5.290614,33848.06082,60.183651,9.291162,1.712364,0.315207,87.564263,2.376828,-2.300139,0
0.351786,261.5424,87.077,6.403003,35634.202202,63.451871,9.136632,1.866006,0.333619,85.556884,2.884131,-2.098219,0
0.315469,251.7484,87.6012,5.191587,29559.466297,473.326559,9.278705,1.892819,56.382673,87.966532,2.889022,-2.989056,0
0.444927,243.1316,89.0536,7.724806,29072.989481,1285.495127,8.059815,1.917652,37.666935,66.113485,3.258139,-2.997504,0
0.421267,244.684,88.6354,7.553429,29568.218544,1286.848867,8.364404,1.864341,37.640552,71.294213,3.009681,-2.99744,0
0.494666,250.8996,87.215,9.3864,27722.54832,489.369175,7.295051,1.888153,53.695532,53.856515,3.30271,-2.979083,0
0.424401,255.0328,88.1536,7.760872,28432.141324,122.257607,8.025224,1.86402,15.374268,65.555802,3.399461,-2.723743,0
0.413343,244.4874,88.6816,7.400278,29517.841041,1286.897421,8.485364,1.872392,37.634664,73.430017,3.035826,-2.997473,0
0.346396,250.6138,87.4174,5.939098,31544.23545,474.462777,8.984627,2.374678,56.205304,82.774304,7.086686,-2.98656,0
1.786537,243.3088,87.705,11173.38678,26640.486643,885.783575,70.643393,2.015968,44.030587,4990.650764,3.72395,794567.772086,0
0.315825,270.0468,87.2178,4.982513,34770.50301,57.281963,9.383982,1.714317,0.260508,88.959248,2.340533,-2.304245,0
0.53899,263.3088,87.7062,54.164773,34937.305043,1288.911882,55.740921,1.933143,37.622519,3599.411474,4.2078,3.36181,0
0.711987,266.7886,89.0298,13.624521,34884.41471,1691.184912,5.90985,1.862559,33.283001,34.685456,3.71931,-2.997554,0
0.38007,262.8418,88.0104,6.32158,37758.218373,1294.550692,8.258843,2.081132,37.357423,68.668788,4.997771,-2.998291,0
0.528879,269.7872,89.619,9.856735,42058.652716,2094.341439,7.145449,2.06738,30.149735,51.779594,4.618331,-2.998787,0
0.394172,240.5264,89.2108,6.841064,27415.070503,1288.984763,8.673806,1.94901,37.501342,76.904567,3.504786,-2.997749,0
0.631485,247.0736,89.3268,85.024974,28020.516583,2914.521202,59.765687,2.235764,25.728272,3970.580798,6.019439,0.381743,0
0.6366,270.3836,88.2708,11.875465,38652.895651,62.217867,6.425047,2.028395,0.477704,41.416819,4.464492,-1.381851,0
2.755744,257.456,87.4738,25993.854534,34303.375264,78.564914,70.654411,2.011439,0.742562,4991.693214,4.139865,546755184.70139,0
0.588492,269.2794,88.3002,11.130892,39285.947336,466.83808,6.636186,1.832336,57.465841,44.127966,3.13701,-2.973208,0
0.441133,253.4336,87.0084,8.187287,28641.521991,116.881129,7.744512,1.734653,16.459592,60.728983,2.316287,-2.6873,0
0.309594,245.0418,86.8154,5.389109,27677.152853,882.155323,9.587335,2.033977,44.383102,94.802427,3.7602,-2.99635,0
0.759782,251.9642,88.2922,14.944969,29607.332918,62.410419,6.029833,1.89552,0.376868,36.091715,3.474419,-0.758388,0
0.495093,256.923,87.6766,9.317332,29097.457071,468.429212,7.42114,1.969884,57.259686,56.09181,4.4488,-2.976621,0
0.370572,250.2658,87.6288,5.852839,28127.14955,873.569011,8.370929,2.140358,44.960779,70.879208,5.069752,-2.996684,0
0.592611,262.774,87.0856,10.702569,34279.300924,67.414673,6.441843,2.057092,0.577629,41.515116,4.88703,-1.878047,0
0.536877,261.9784,87.5952,54.166039,34698.843133,1289.602937,55.739825,1.954203,37.601322,3599.307109,4.320681,3.355107,0
2.023465,256.0208,88.4724,11177.856774,33191.043967,883.363638,70.59439,2.02144,44.139914,4986.024859,4.052717,798825.796291,0
0.509743,261.6288,88.2672,9.792149,33364.893011,926.659004,7.228773,1.628003,41.817573,53.040886,1.688722,-2.993742,0
0.401042,242.6474,88.2852,7.664633,27367.091073,886.394261,8.346821,2.204315,43.930831,70.84723,5.255212,-2.994478,0
1.109985,260.2996,89.2878,461.151938,31415.78864,2088.381371,67.016756,1.89619,30.301297,4648.51499,3.548459,223.810356,0
0.348339,250.6856,87.417,6.048188,31533.953953,474.549111,8.996585,2.374896,56.189958,82.963973,7.089267,-2.986036,0
0.478244,258.8262,88.7356,8.886279,32599.901594,969.290893,7.427184,1.744776,39.713068,56.15718,2.414045,-2.995028,0
0.61639,252.231,87.63,11.503986,29855.930839,880.0447,6.656844,1.94228,44.461455,44.478595,4.344745,-2.991887,0
0.398287,239.8774,88.8138,6.87342,27449.884769,884.00913,8.62547,1.950156,44.060991,76.114941,3.504902,-2.995217,0
0.449102,263.199,87.514,7.954606,32892.003399,1336.055404,7.529402,2.100365,36.077871,57.039337,5.717829,-2.997872,0
2.744042,254.1786,87.6786,25993.623479,29541.657902,1288.954902,70.65557,1.937094,37.622298,4991.802523,3.593507,2031308.489876,0
0.576867,242.2186,89.2088,83.84674,25236.895614,2917.566003,61.009115,2.332561,25.694626,4084.38534,6.77017,0.375799,0
1.207519,257.3202,86.9264,4170.851627,29312.547272,483.727383,70.576131,1.901471,54.666891,4984.291207,3.391461,370774.065565,0
0.508243,266.0236,87.7196,9.519661,35147.410643,883.492576,7.31768,1.77663,44.198556,54.153469,3.061537,-2.993364,0
0.469036,251.4546,87.342,8.754526,28617.218739,490.031836,7.582891,1.93187,53.571057,58.377355,3.524994,-2.98041,0
0.526705,266.1834,88.2788,9.760381,35354.789764,73.361071,7.03668,1.71169,0.754331,49.820798,2.06486,-2.065009,0
0.523747,266.2034,88.3088,9.683868,35694.604028,73.210243,7.074098,1.739094,0.748144,50.378992,2.248896,-2.066048,0
0.404619,266.0994,88.172,7.239968,35821.26472,70.423216,8.246008,1.684443,0.766774,69.234666,1.920569,-2.236538,0
0.516786,258.202,87.8122,53.335327,34352.323196,1292.236931,56.986666,2.012677,37.47085,3712.725728,4.558971,3.32979,0
0.578508,261.67,87.8794,54.802606,35993.4559,1288.479256,54.782543,1.957928,37.629125,3514.935499,4.31204,3.364077,0
0.613677,270.622,88.4772,11.645685,39936.469516,466.45548,6.463627,1.803518,57.513536,41.766244,2.983981,-2.972096,0
0.821378,250.2024,88.6106,16.11271,30108.070234,871.546168,5.652955,1.986447,45.025115,31.53531,3.95644,-2.988196,0
1.327929,261.0856,87.0794,4173.632235,32173.946273,481.349496,70.500275,1.97569,55.052935,4977.122511,4.422307,374406.914427,0
0.457678,263.0376,87.3996,8.107124,32716.315386,1336.00992,7.438406,2.089176,36.088881,55.601192,5.718187,-2.997842,0
0.847192,250.6262,88.657,16.769913,30203.603274,872.628551,5.545579,2.017512,44.937469,30.279182,4.308411,-2.987709,0
0.362438,243.3364,88.6886,6.605916,27058.902035,891.67643,8.839589,2.042573,43.508568,79.592249,3.908528,-2.995467,0
0.379283,245.2088,89.0412,6.835221,27212.007603,1296.950703,8.633128,2.003958,37.172199,75.826833,3.785573,-2.997811,0
0.453809,257.6862,87.4896,8.428672,32036.00253,114.723892,7.689576,1.69912,16.798922,60.18816,1.988599,-2.658928,0
0.35678,236.053,86.5706,6.582731,24942.741791,475.401816,8.818128,2.157046,56.136243,80.036223,4.453625,-2.984079,0
0.386282,242.1404,86.8796,6.663794,28296.617488,70.503104,8.779934,2.237003,0.607595,78.853527,5.723158,-2.268753,0
0.955374,252.0208,89.0158,19.006514,30655.091167,868.74635,5.224535,1.958732,45.204254,26.64586,3.86554,-2.98581,0
0.444093,255.9028,88.1336,8.278407,31956.626552,928.724151,7.784685,1.736527,41.691132,61.756124,2.142543,-2.994855,0
0.402368,242.0498,88.6522,6.94883,27975.43252,880.527235,8.562853,1.914125,44.33563,74.965381,3.323796,-2.995144,0
1.854716,249.691,88.4058,11174.617973,29552.437519,884.632726,70.62981,1.966552,44.051764,4989.368236,3.417854,796607.410119,0
0.385012,267.0982,87.8374,6.928818,37665.305357,467.560961,8.624419,1.812271,57.39054,76.034104,2.817043,-2.982644,0
0.481931,264.7242,88.5066,9.08846,35146.469334,925.552756,7.496265,1.659709,41.869696,57.237191,1.962917,-2.994192,0
0.820972,248.8412,88.2644,16.174671,27666.805183,61.659293,5.740395,1.976626,0.406157,32.589063,4.079476,-0.550991,0
1.192933,259.4086,87.0092,4170.238725,30118.309646,70.191915,70.592311,1.838489,0.305624,4985.821042,3.016628,17609438.096705,0
0.395776,241.5342,86.9258,6.779074,28203.19243,70.526294,8.459278,2.144081,0.601703,73.182476,4.757996,-2.296128,0
0.384218,264.9246,87.9598,5.901912,31257.570915,870.230984,8.086068,1.970245,45.187314,65.403057,4.121656,-2.996854,0
0.474943,251.04,87.2132,8.931164,28214.3416,490.181346,7.443556,1.881598,53.565016,56.139786,3.214572,-2.980367,0
2.756954,261.1858,87.84,25993.979656,34400.067278,480.3096,70.653879,1.939297,55.144258,4991.643009,3.685014,14628755.418565,0
2.672838,257.5856,87.5104,25992.591372,31304.704273,481.203492,70.661098,1.880212,55.023232,4992.324024,3.08347,14574886.89368,0
0.647789,269.6482,89.0946,12.140955,38880.534037,470.314451,6.401383,1.972645,56.749726,41.073787,4.002447,-2.97063,0
0.397225,248.108,87.972,6.662584,32168.463136,471.051616,8.480083,1.837505,56.749109,73.644115,2.489957,-2.984667,0
0.262155,257.4158,87.0646,3.570134,31262.44531,61.200827,10.189178,1.907132,0.160274,102.807885,3.512933,-2.639942,0
0.688805,262.6336,88.6682,12.932912,32383.884551,1693.772109,6.030362,1.896815,33.232178,36.249036,4.03952,-2.997712,0
0.456012,266.6704,88.6718,8.56258,38197.681764,2112.316485,7.906961,2.06572,29.825928,63.951269,4.561342,-2.9989,0
0.517119,243.2196,88.5554,9.64084,24941.030176,1693.100131,7.296418,1.967094,33.259201,54.398379,3.747637,-2.998139,0
0.585742,252.7344,87.6054,10.914257,30396.605457,879.788091,6.878351,1.998382,44.484024,47.608179,4.903522,-2.992212,0
0.460289,242.432,88.7704,8.438991,28706.300176,1287.894084,7.856007,1.864934,37.584006,62.673573,2.77728,-2.99718,0
0.378712,251.7572,87.5624,6.784026,31541.601848,474.690506,8.623589,2.355248,56.146923,76.083611,7.000958,-2.983847,0
0.533217,267.5484,87.8588,10.334018,35107.962857,883.289263,7.239524,1.733697,44.20366,52.965173,2.85881,-2.99234,0
0.424345,239.2088,88.2964,8.182692,25164.356403,893.851347,8.037269,2.125542,43.386765,65.585024,4.442678,-2.994252,0
0.985543,252.0516,89.0186,19.772108,30757.214937,868.515454,5.148757,1.954496,45.221924,25.81175,3.837793,-2.985068,0
0.54578,263.5054,88.054,10.16121,35129.137171,71.965884,6.9348,1.845339,0.755162,48.4243,3.189111,-1.974806,0
0.461042,255.397,87.1914,8.509193,29615.062591,116.151566,7.487502,1.713309,16.579892,56.581462,2.203247,-2.68023,0
0.288973,241.7926,86.5552,4.908298,26473.227985,476.432953,9.900539,2.073277,55.957862,101.139745,4.062441,-2.988947,0
0.442696,268.9858,87.5538,7.746756,35957.267998,929.286706,7.847413,1.978717,41.705711,62.908236,4.797159,-2.99542,0
2.029574,261.139,88.809,11177.912497,34644.972079,882.574519,70.59369,1.955923,44.166784,4985.958801,3.684961,800252.300253,0
0.510803,262.1306,87.084,9.992371,35383.725144,66.776544,7.30187,2.241706,0.417476,53.955282,5.919375,-1.724668,0
0.513762,260.8934,87.3394,53.780767,33068.561636,1290.376608,56.330558,1.964759,37.58754,3651.764506,4.476073,3.348636,0
0.390847,241.394,89.72,6.669233,28371.340364,1695.2176,8.637154,1.981116,33.116074,76.117508,3.928534,-2.998775,0
0.435874,253.796,88.3244,7.63375,28976.641984,2102.237165,7.765981,1.95086,30.062394,61.285435,3.885637,-2.999152,0
0.327617,268.9212,87.135,5.366671,33386.444191,60.245575,9.212802,1.737614,0.239681,86.011396,2.491743,-2.293674,0
0.489909,258.849,87.8172,52.719173,36405.958599,1292.500984,57.958987,2.100535,37.459078,3800.796468,5.174143,3.328382,0
0.352036,250.045,87.7234,6.422148,30882.303775,69.579692,8.965179,2.059032,0.45071,81.933983,3.921681,-2.276436,0
0.631457,247.0918,89.3186,85.025009,28015.097373,2914.593494,59.76566,2.236075,25.727757,3970.57832,6.021811,0.381576,0
0.62651,244.3396,89.2462,84.916908,26625.275072,2915.557986,59.878264,2.312375,25.718945,3980.821763,6.687379,0.379441,0
0.328604,250.8734,87.6436,5.488988,29513.304972,474.476179,9.075598,1.895964,56.182068,84.173349,2.866417,-2.988334,0
0.413012,246.745,87.1106,7.640052,27660.933575,61.411968,8.310551,1.966838,0.369567,70.519058,3.626141,-1.862146,0
0.493791,265.2162,87.2994,9.10508,35498.295058,473.58816,7.437225,1.818642,56.363639,56.055543,3.351304,-2.978171,0
0.359541,258.6284,87.4016,6.489709,32111.305913,472.168717,8.891575,1.889778,56.614106,80.856493,3.384744,-2.984159,0
0.526705,266.1834,88.2788,9.760381,35354.789764,73.361071,7.03668,1.71169,0.754331,49.820798,2.06486,-2.065009,0
0.266353,258.0588,86.9382,3.709845,31967.252943,61.925181,10.021675,1.999242,0.170417,99.211396,4.262632,-2.63316,0
