mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
0.45025,258.144,87.4396,8.352136,32176.756064,114.555152,7.73734,1.691282,16.838376,60.971154,1.952273,-2.659944,0,0
1.387298,258.4778,86.7884,4218.393068,30400.391907,66.545625,69.458361,1.827539,0.258934,4872.332114,3.181443,19591117.354631,0,0
1.298351,262.1264,87.0426,4172.908325,32260.921623,480.509985,70.51992,1.966303,55.201113,4978.979677,4.361823,375726.076636,0,0
0.687187,268.4462,88.3112,13.137136,36363.635106,877.989555,6.030877,1.887462,44.560366,36.178541,3.950641,-2.991229,0,0
0.412367,254.9502,88.2274,7.10847,29850.51932,2101.997289,8.059316,1.957164,30.073542,66.171987,3.875214,-2.999209,0,0
0.546775,266.8024,87.8926,10.455479,34681.947354,884.836265,7.137428,1.745086,44.086116,51.665568,2.938007,-2.992367,0,0
0.367557,261.3486,88.2556,6.090854,37289.747878,1298.359069,8.446278,2.078862,37.17584,71.976032,4.889517,-2.99835,0,0
0.384822,246.5276,87.6746,6.747031,27912.688,474.6415,8.437175,1.960574,56.141445,72.8402,3.277859,-2.984675,0,1
0.364756,249.3522,87.8292,5.972583,31941.983755,472.224027,8.914774,1.836289,56.557382,81.611703,2.506228,-2.986465,0,0
0.669831,265.3424,88.0934,12.8424,34628.465962,880.108276,6.11263,1.901228,44.42014,37.189456,3.98427,-2.991443,0,0
1.299709,262.6582,86.9426,4172.918519,32368.851773,481.814905,70.519595,1.97455,54.991077,4978.949399,4.363461,373693.180975,0,0
337.3298,637.6204,437.42667,337.3298,38274.043,797.7754,357.34918,337.3298,397.3879,437.42667,357.34918,337.3298,1,1
337.3298,637.6204,437.42667,357.34918,40155.863,397.3879,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.364787,262.0204,87.1846,6.665683,35807.52,63.512524,8.937052,1.858739,0.328751,81.80637,2.841783,-2.065888,0,1
0.547012,264.1594,87.1562,10.807144,35779.489992,67.329802,7.003713,2.181443,0.530473,49.374792,5.586501,-1.650635,0,0
337.3298,617.6011,417.4073,337.3298,31687.668,817.7948,357.34918,337.3298,397.3879,437.42667,337.3298,337.3298,1,1
0.41947,265.1454,87.3454,7.092976,34317.383,929.8661,7.826805,2.066806,41.684437,62.07289,5.450549,-2.996214,0,1
337.3298,617.6011,437.42667,337.3298,34430.32,397.3879,357.34918,337.3298,337.3298,417.4073,357.34918,337.3298,1,1
0.771443,251.7338,88.233,15.254232,29325.295,63.27391,5.961797,1.894801,0.36921,35.233456,3.504828,-0.777842,0,1
137.13608,117.11671,137.13608,97.09733,671642400.0,-2.999533,137.13608,137.13608,137.13608,-2.999533,137.13608,117.11671,1,1
0.364462,249.0386,88.0306,6.718322,30885.39071,479.854464,8.774323,2.088882,55.193249,78.424685,4.274013,-2.984039,0,0
337.3298,597.58167,397.3879,397.3879,29225.285,377.36853,377.36853,337.3298,337.3298,4361.2236,337.3298,7424.188,1,1
0.373715,236.4904,86.576,6.956021,25005.002708,475.457024,8.56997,2.149078,56.125317,75.469148,4.417884,-2.983204,0,0
0.41592,255.337,88.715,7.609769,28688.06,936.74335,7.959429,1.818167,41.113873,64.357994,3.075422,-2.995555,0,1
0.415147,255.4586,87.3562,7.401846,30702.722286,115.911322,7.957363,1.725193,16.58223,64.410658,2.161475,-2.725111,0,0
0.401462,260.7454,88.6088,6.786408,30820.702579,2100.757363,8.147617,1.841583,30.076323,67.556053,3.255009,-2.999264,0,0
0.474535,247.1396,88.2372,8.012008,26876.72,503.69455,7.884265,2.039218,51.50948,63.354336,4.35676,-2.983211,1,1
1.211588,257.4554,86.9052,4170.921811,29378.696011,483.684213,70.574166,1.898838,54.676718,4984.105583,3.373231,370838.931688,0,0
0.657624,262.1536,88.1674,451.254501,29720.605607,1278.184577,69.272938,1.865055,38.059269,4860.666317,3.385148,603.205287,0,0
1.110117,261.076,89.3286,461.151656,31756.361024,2088.057822,67.016799,1.878293,30.305687,4648.519031,3.44007,223.88057,0,0
0.611264,260.8106,88.4928,11.32338,31943.132728,1693.964348,6.463665,1.935051,33.238876,42.01518,4.265943,-2.997989,0,0
337.3298,617.6011,437.42667,357.34918,36151.99,1258.221,357.34918,337.3298,377.36853,417.4073,337.3298,337.3298,1,1
0.529316,267.6842,88.5124,10.140618,35250.94887,467.605846,7.247514,1.726961,57.308284,53.421224,2.692593,-2.973465,0,0
337.3298,617.6011,437.42667,337.3298,30906.912,457.44604,357.34918,337.3298,357.34918,417.4073,337.3298,337.3298,1,1
2.723512,253.9644,87.7064,25993.260318,29460.455133,1287.299799,70.657431,1.950444,37.691986,4991.978081,3.636849,2036549.903961,0,0
0.575069,261.4178,88.312,10.425345,31995.501243,1692.223856,6.577507,1.930578,33.301948,43.48881,4.254424,-2.998236,0,0
0.318502,259.2522,87.3306,5.472584,32639.337395,472.387704,9.391665,1.93968,56.583626,90.133884,3.585031,-2.9875,0,0
0.369001,258.7222,86.6728,6.804135,32388.365,64.25134,8.550268,1.876257,0.462214,74.415405,2.997385,-2.131822,0,1
0.343731,249.3176,87.5126,6.202725,30934.941,70.303444,9.091312,2.076296,0.442061,84.27336,3.993654,-2.32065,0,1
0.430914,244.0828,89.0472,7.407431,29528.665944,1286.756972,8.19869,1.900097,37.611894,68.388553,3.138106,-2.997634,0,0
0.685228,263.6562,88.575,451.457879,30086.365202,1683.143175,69.222069,1.803115,33.552596,4855.924635,2.999933,346.568681,0,0
0.60096,294.9696,88.3536,11.33462,40611.527,55.136566,6.640395,1.522442,0.654056,44.397415,2.445217,-0.996962,1,1
0.423637,255.0586,87.6026,8.099605,32665.883566,477.493073,8.203606,2.322697,55.649716,68.521875,6.709784,-2.979421,0,0
0.263716,257.7772,87.1144,3.614721,31327.16436,61.022513,10.21531,1.902752,0.184127,103.584727,3.4733,-2.626006,0,0
337.3298,617.6011,417.4073,337.3298,36011.85,397.3879,357.34918,337.3298,337.3298,477.46542,337.3298,337.3298,1,1
0.39032,246.2186,88.2316,7.372901,28910.114414,480.851161,8.505625,2.158596,54.996423,73.661896,4.891394,-2.981977,0,0
0.501086,292.4228,89.3122,9.645121,42097.84,2091.7856,7.405968,1.607686,30.224794,55.765884,2.811379,-2.998751,1,1
0.658631,270.2002,88.5418,12.327636,39299.95452,60.491453,6.319418,2.006706,0.493618,39.991369,4.291722,-1.214529,0,0
1.189989,260.1452,87.0172,4170.181391,30519.532117,68.914904,70.5939,1.828521,0.258531,4985.971093,2.932394,18268146.894775,0,0
0.501332,266.4642,86.8698,9.89661,36836.272718,67.765648,7.351364,2.093923,0.512645,54.569216,5.082162,-1.772154,0,0
0.476574,258.2124,86.6846,9.215097,32047.883686,65.658723,7.486303,1.894793,0.470069,56.644254,3.16361,-1.825147,0,0
0.37395,257.245,87.26,6.810966,34344.782175,66.4752,8.797677,1.931741,0.370999,78.981358,3.188881,-2.139376,0,0
0.609628,268.1658,88.2292,11.5803,38388.277,468.72708,6.485927,1.839574,57.129303,42.095093,3.197008,-2.972475,0,1
337.3298,617.6011,437.42667,337.3298,34710.594,797.7754,357.34918,337.3298,397.3879,417.4073,337.3298,337.3298,1,1
0.510843,262.0932,87.097,9.992336,35427.012114,67.102391,7.301871,2.238769,0.421476,53.955311,5.900804,-1.737032,0,0
0.440319,247.3548,87.4254,8.083714,27116.056917,473.909235,7.926574,1.908134,56.296664,64.675213,3.057373,-2.980309,0,0
337.3298,617.6011,417.4073,357.34918,32268.229,817.7948,357.34918,337.3298,397.3879,417.4073,337.3298,337.3298,1,1
337.3298,637.6204,437.42667,357.34918,36091.93,1678.6278,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
337.3298,617.6011,417.4073,337.3298,36111.95,397.3879,357.34918,337.3298,337.3298,417.4073,337.3298,337.3298,1,1
0.845175,253.8674,88.646,17.119382,29335.204217,1277.487084,5.523421,2.034142,38.053463,30.00262,4.456854,-2.994073,0,0
0.536087,263.3194,88.075,10.079732,34656.086,74.617775,6.998794,1.785126,0.730597,49.33106,2.445007,-2.045067,0,1
0.603285,249.7826,87.214,11.416321,30385.588537,881.820604,6.767128,2.130794,44.36915,45.943798,5.791323,-2.991797,0,0
0.711841,269.2336,89.0762,13.601355,36180.189831,1690.213194,5.913596,1.805367,33.308598,34.740761,3.353083,-2.997556,0,0
0.324855,270.7366,87.1554,5.290614,33848.06082,60.183651,9.291162,1.712364,0.315207,87.564263,2.376828,-2.300139,0,0
0.351786,261.5424,87.077,6.403003,35634.202202,63.451871,9.136632,1.866006,0.333619,85.556884,2.884131,-2.098219,0,0
0.315469,251.7484,87.6012,5.191587,29559.466297,473.326559,9.278705,1.892819,56.382673,87.966532,2.889022,-2.989056,0,0
0.444927,243.1316,89.0536,7.724806,29072.989481,1285.495127,8.059815,1.917652,37.666935,66.113485,3.258139,-2.997504,0,0
0.421267,244.684,88.6354,7.553429,29568.218544,1286.848867,8.364404,1.864341,37.640552,71.294213,3.009681,-2.99744,0,0
0.494666,250.8996,87.215,9.3864,27722.54832,489.369175,7.295051,1.888153,53.695532,53.856515,3.30271,-2.979083,0,0
0.424401,255.0328,88.1536,7.760872,28432.141324,122.257607,8.025224,1.86402,15.374268,65.555802,3.399461,-2.723743,0,0
0.413343,244.4874,88.6816,7.400278,29517.841041,1286.897421,8.485364,1.872392,37.634664,73.430017,3.035826,-2.997473,0,0
0.346396,250.6138,87.4174,5.939098,31544.23545,474.462777,8.984627,2.374678,56.205304,82.774304,7.086686,-2.98656,0,0
1.284301,258.1226,86.9598,4172.3193,30318.2,67.55099,70.53546,1.866562,0.282819,4980.4473,3.360293,19011726.0,0,1
1.786537,243.3088,87.705,11173.38678,26640.486643,885.783575,70.643393,2.015968,44.030587,4990.650764,3.72395,794567.772086,0,0
0.442395,268.151,87.5066,7.768822,35395.855,929.91437,7.841678,1.963138,41.667923,62.775036,4.651085,-2.995409,0,1
0.315825,270.0468,87.2178,4.982513,34770.50301,57.281963,9.383982,1.714317,0.260508,88.959248,2.340533,-2.304245,0,0
0.53899,263.3088,87.7062,54.164773,34937.305043,1288.911882,55.740921,1.933143,37.622519,3599.411474,4.2078,3.36181,0,0
0.3684,253.3664,87.5816,5.790557,29705.572,873.4794,8.426059,2.084854,44.971897,71.85988,4.580421,-2.99671,0,1
337.3298,617.6011,437.42667,337.3298,34930.805,397.3879,357.34918,337.3298,337.3298,437.42667,357.34918,337.3298,1,1
337.3298,637.6204,437.42667,357.34918,41036.715,797.7754,337.3298,337.3298,397.3879,397.3879,357.34918,337.3298,1,1
337.3298,597.58167,437.42667,797.7754,29345.4,2459.3833,417.4073,337.3298,377.36853,5101.9404,337.3298,557.5429,1,1
0.348716,253.4484,87.5032,6.266655,32243.287,68.43799,9.111405,2.009455,0.374793,84.730194,3.620488,-2.264426,0,1
0.434874,256.7982,88.1694,7.653633,35667.62,1294.5803,7.840114,2.162108,37.3429,62.678036,5.532276,-2.997704,0,1
0.692675,259.6748,87.01,13.353812,33165.01,71.6479,5.953808,2.022814,0.552159,35.24451,4.556741,-1.671466,0,1
0.592465,281.3626,87.4108,11.203362,35276.316,469.88284,6.825169,1.470963,57.037907,46.76032,2.728328,-2.971712,1,1
337.3298,617.6011,437.42667,337.3298,30966.97,1218.1823,357.34918,337.3298,377.36853,417.4073,357.34918,337.3298,1,1
0.711987,266.7886,89.0298,13.624521,34884.41471,1691.184912,5.90985,1.862559,33.283001,34.685456,3.71931,-2.997554,0,0
0.38007,262.8418,88.0104,6.32158,37758.218373,1294.550692,8.258843,2.081132,37.357423,68.668788,4.997771,-2.998291,0,0
0.754151,247.3552,88.9966,14.322353,27601.93,130.0586,6.219914,1.838548,3.485901,38.487347,3.000727,-2.496886,1,1
1.215587,257.3522,86.9096,4170.992,29387.572,483.7202,70.572205,1.899285,54.6701,4983.92,3.374291,370782.4,0,1
0.528879,269.7872,89.619,9.856735,42058.652716,2094.341439,7.145449,2.06738,30.149735,51.779594,4.618331,-2.998787,0,0
0.382862,261.9946,87.8608,5.902592,30535.41,870.4434,8.086323,2.016698,45.18025,65.40534,4.370359,-2.996854,0,1
0.451689,244.791,88.4814,8.367337,27999.459,1288.9745,7.904555,1.858902,37.560837,63.480923,2.793202,-2.997199,0,1
0.394172,240.5264,89.2108,6.841064,27415.070503,1288.984763,8.673806,1.94901,37.501342,76.904567,3.504786,-2.997749,0,0
0.631485,247.0736,89.3268,85.024974,28020.516583,2914.521202,59.765687,2.235764,25.728272,3970.580798,6.019439,0.381743,0,0
0.6366,270.3836,88.2708,11.875465,38652.895651,62.217867,6.425047,2.028395,0.477704,41.416819,4.464492,-1.381851,0,0
2.755744,257.456,87.4738,25993.854534,34303.375264,78.564914,70.654411,2.011439,0.742562,4991.693214,4.139865,546755184.70139,0,0
0.388674,247.507,88.5854,5.35377,28410.715,930.5311,8.722152,2.230819,41.012234,77.55346,5.359335,-2.997333,1,1
0.588492,269.2794,88.3002,11.130892,39285.947336,466.83808,6.636186,1.832336,57.465841,44.127966,3.13701,-2.973208,0,0
0.441133,253.4336,87.0084,8.187287,28641.521991,116.881129,7.744512,1.734653,16.459592,60.728983,2.316287,-2.6873,0,0
0.309594,245.0418,86.8154,5.389109,27677.152853,882.155323,9.587335,2.033977,44.383102,94.802427,3.7602,-2.99635,0,0
0.34879,253.2668,87.5116,6.266609,32256.006,68.459465,9.11142,2.010784,0.372532,84.73042,3.623642,-2.264897,0,1
0.498599,274.9642,89.5088,9.029275,30438.41,2905.9392,7.3508,1.355415,25.832716,55.45504,1.488332,-2.999436,1,1
0.759782,251.9642,88.2922,14.944969,29607.332918,62.410419,6.029833,1.89552,0.376868,36.091715,3.474419,-0.758388,0,0
0.478003,263.4118,86.817,9.21412,33575.42,65.44111,7.486102,1.83515,0.461213,56.6428,2.885821,-1.8176,0,1
0.495093,256.923,87.6766,9.317332,29097.457071,468.429212,7.42114,1.969884,57.259686,56.09181,4.4488,-2.976621,0,0
0.370572,250.2658,87.6288,5.852839,28127.14955,873.569011,8.370929,2.140358,44.960779,70.879208,5.069752,-2.996684,0,0
0.365582,244.3418,89.8636,6.27763,29337.178,1696.891,8.902578,1.994938,33.05764,81.003845,3.889866,-2.99885,0,1
0.596021,294.9462,88.5146,11.263304,40720.51,55.837788,6.698722,1.516932,0.71766,45.18217,2.412805,-1.039524,1,1
0.592611,262.774,87.0856,10.702569,34279.300924,67.414673,6.441843,2.057092,0.577629,41.515116,4.88703,-1.878047,0,0
0.536877,261.9784,87.5952,54.166039,34698.843133,1289.602937,55.739825,1.954203,37.601322,3599.307109,4.320681,3.355107,0,0
0.490841,249.9568,88.38,9.133332,27169.701,892.2168,7.338318,1.88813,43.5057,54.445625,3.276995,-2.99398,0,1
0.305209,270.2484,87.2148,4.771,35258.117,56.173462,9.647838,1.714419,0.150986,94.16671,2.290742,-2.299071,0,1
2.023465,256.0208,88.4724,11177.856774,33191.043967,883.363638,70.59439,2.02144,44.139914,4986.024859,4.052717,798825.796291,0,0
0.446427,242.836,87.9268,7.476984,26923.43,103.452644,8.266612,2.018763,2.863891,69.88992,3.864042,-2.619252,1,1
0.509743,261.6288,88.2672,9.792149,33364.893011,926.659004,7.228773,1.628003,41.817573,53.040886,1.688722,-2.993742,0,0
0.401042,242.6474,88.2852,7.664633,27367.091073,886.394261,8.346821,2.204315,43.930831,70.84723,5.255212,-2.994478,0,0
1.109985,260.2996,89.2878,461.151938,31415.78864,2088.381371,67.016756,1.89619,30.301297,4648.51499,3.548459,223.810356,0,0
0.348339,250.6856,87.417,6.048188,31533.953953,474.549111,8.996585,2.374896,56.189958,82.963973,7.089267,-2.986036,0,0
0.478244,258.8262,88.7356,8.886279,32599.901594,969.290893,7.427184,1.744776,39.713068,56.15718,2.414045,-2.995028,0,0
0.827097,255.4426,87.1828,16.278078,32101.588,70.009384,5.375283,2.03656,0.466019,28.426838,4.6801,-1.300996,0,1
0.61639,252.231,87.63,11.503986,29855.930839,880.0447,6.656844,1.94228,44.461455,44.478595,4.344745,-2.991887,0,0
0.52775,269.173,89.3752,9.879548,41281.47,2095.1956,7.140669,2.064902,30.146711,51.681835,4.670393,-2.998784,0,1
0.437699,266.1242,87.7256,7.581616,34635.277,1333.5623,7.643774,2.054774,36.162563,58.793743,5.329417,-2.998003,0,1
0.353875,256.4874,87.4252,6.327981,33749.87,67.1424,9.041936,1.950156,0.360697,83.44581,3.272537,-2.232143,0,1
0.398287,239.8774,88.8138,6.87342,27449.884769,884.00913,8.62547,1.950156,44.060991,76.114941,3.504902,-2.995217,0,0
337.3298,617.6011,417.4073,337.3298,35271.137,397.3879,357.34918,337.3298,337.3298,457.44604,337.3298,337.3298,1,1
0.385915,277.965,88.0274,6.581986,38026.992,1290.4846,8.390373,1.690084,37.536774,72.021675,3.571142,-2.998048,1,1
0.449102,263.199,87.514,7.954606,32892.003399,1336.055404,7.529402,2.100365,36.077871,57.039337,5.717829,-2.997872,0,0
2.744042,254.1786,87.6786,25993.623479,29541.657902,1288.954902,70.65557,1.937094,37.622298,4991.802523,3.593507,2031308.489876,0,0
0.44492,258.1274,88.543,7.746857,30732.426,2100.4402,7.689986,1.886161,30.08709,60.067917,3.434348,-2.999142,0,1
0.609709,258.5914,88.7976,11.012837,31184.822,125.27703,7.04859,1.738106,3.556626,50.14247,2.664707,-2.589326,1,1
0.576867,242.2186,89.2088,83.84674,25236.895614,2917.566003,61.009115,2.332561,25.694626,4084.38534,6.77017,0.375799,0,0
1.207519,257.3202,86.9264,4170.851627,29312.547272,483.727383,70.576131,1.901471,54.666891,4984.291207,3.391461,370774.065565,0,0
0.508243,266.0236,87.7196,9.519661,35147.410643,883.492576,7.31768,1.77663,44.198556,54.153469,3.061537,-2.993364,0,0
337.3298,617.6011,437.42667,337.3298,32588.54,1618.5697,357.34918,337.3298,377.36853,437.42667,357.34918,337.3298,1,1
0.555112,274.4658,87.3566,10.932212,32759.648,886.5446,6.982571,1.604105,44.01921,49.00243,3.48819,-2.992093,1,1
0.469036,251.4546,87.342,8.754526,28617.218739,490.031836,7.582891,1.93187,53.571057,58.377355,3.524994,-2.98041,0,0
1.727299,270.6274,87.3424,11172.523,31574.32,880.25793,70.653244,1.432204,44.48086,4991.5806,1.455832,804600.06,1,1
0.494659,259.6428,88.9294,9.28915,32574.42,973.1944,7.272536,1.754859,39.46114,53.750824,2.524754,-2.99483,0,1
0.526705,266.1834,88.2788,9.760381,35354.789764,73.361071,7.03668,1.71169,0.754331,49.820798,2.06486,-2.065009,0,0
337.3298,617.6011,437.42667,337.3298,32408.365,1618.5697,357.34918,337.3298,377.36853,437.42667,357.34918,337.3298,1,1
0.523747,266.2034,88.3088,9.683868,35694.604028,73.210243,7.074098,1.739094,0.748144,50.378992,2.248896,-2.066048,0,0
0.489332,294.2026,89.554,9.416796,42686.973,2497.3967,7.534513,1.59549,27.788464,57.78744,2.739701,-2.999136,1,1
0.404619,266.0994,88.172,7.239968,35821.26472,70.423216,8.246008,1.684443,0.766774,69.234666,1.920569,-2.236538,0,0
1.202418,257.3288,86.8,4170.5674,30004.535,73.73,70.58356,1.909761,0.555471,4984.9927,3.369863,15959806.0,0,1
0.516786,258.202,87.8122,53.335327,34352.323196,1292.236931,56.986666,2.012677,37.47085,3712.725728,4.558971,3.32979,0,0
0.578508,261.67,87.8794,54.802606,35993.4559,1288.479256,54.782543,1.957928,37.629125,3514.935499,4.31204,3.364077,0,0
0.613677,270.622,88.4772,11.645685,39936.469516,466.45548,6.463627,1.803518,57.513536,41.766244,2.983981,-2.972096,0,0
0.342635,265.5908,87.9108,6.045015,37625.16,466.31485,9.301097,1.820026,57.609837,88.73444,2.850083,-2.984584,0,1
0.821378,250.2024,88.6106,16.11271,30108.070234,871.546168,5.652955,1.986447,45.025115,31.53531,3.95644,-2.988196,0,0
337.3298,617.6011,437.42667,357.34918,33249.18,1618.5697,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
1.327929,261.0856,87.0794,4173.632235,32173.946273,481.349496,70.500275,1.97569,55.052935,4977.122511,4.422307,374406.914427,0,0
0.457678,263.0376,87.3996,8.107124,32716.315386,1336.00992,7.438406,2.089176,36.088881,55.601192,5.718187,-2.997842,0,0
0.334362,269.081,87.8434,5.741833,37730.375,465.64087,9.32195,1.749084,57.7432,89.03701,2.433929,-2.986005,0,1
0.847192,250.6262,88.657,16.769913,30203.603274,872.628551,5.545579,2.017512,44.937469,30.279182,4.308411,-2.987709,0,0
337.3298,617.6011,417.4073,337.3298,32308.268,397.3879,357.34918,337.3298,337.3298,417.4073,357.34918,337.3298,1,1
0.633933,245.6336,89.3882,85.07645,27246.42,2914.0408,59.71332,2.273188,25.731283,3965.72,6.351749,0.382813,0,1
0.362438,243.3364,88.6886,6.605916,27058.902035,891.67643,8.839589,2.042573,43.508568,79.592249,3.908528,-2.995467,0,0
0.379283,245.2088,89.0412,6.835221,27212.007603,1296.950703,8.633128,2.003958,37.172199,75.826833,3.785573,-2.997811,0,0
0.453809,257.6862,87.4896,8.428672,32036.00253,114.723892,7.689576,1.69912,16.798922,60.18816,1.988599,-2.658928,0,0
337.3298,617.6011,417.4073,337.3298,32468.424,397.3879,357.34918,337.3298,337.3298,417.4073,357.34918,337.3298,1,1
0.343635,251.2296,87.1968,5.704163,29287.08,467.05807,9.181826,2.125442,57.56749,86.260956,4.934157,-2.986686,0,1
0.35678,236.053,86.5706,6.582731,24942.741791,475.401816,8.818128,2.157046,56.136243,80.036223,4.453625,-2.984079,0,0
0.386282,242.1404,86.8796,6.663794,28296.617488,70.503104,8.779934,2.237003,0.607595,78.853527,5.723158,-2.268753,0,0
0.488153,259.381,88.767,9.115433,32796.055,970.9447,7.301196,1.756047,39.61,54.173035,2.479535,-2.994961,0,1
0.955374,252.0208,89.0158,19.006514,30655.091167,868.74635,5.224535,1.958732,45.204254,26.64586,3.86554,-2.98581,0,0
337.3298,617.6011,417.4073,337.3298,32508.46,397.3879,357.34918,337.3298,337.3298,417.4073,357.34918,337.3298,1,1
0.444093,255.9028,88.1336,8.278407,31956.626552,928.724151,7.784685,1.736527,41.691132,61.756124,2.142543,-2.994855,0,0
0.402368,242.0498,88.6522,6.94883,27975.43252,880.527235,8.562853,1.914125,44.33563,74.965381,3.323796,-2.995144,0,0
337.3298,617.6011,417.4073,337.3298,34410.3,397.3879,357.34918,337.3298,337.3298,417.4073,337.3298,337.3298,1,1
