s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
0.376,9061.330,21.245,0.058,392.850,-0.330,38.851,0
0.391,9061.420,21.596,0.058,392.875,-0.328,38.846,0
0.378,9061.660,22.643,0.062,392.800,-0.281,38.837,0
0.409,9061.690,22.864,0.067,392.875,-0.436,38.829,0
0.465,9061.690,22.865,0.065,392.900,-0.514,38.831,0
0.465,9062.040,20.165,0.069,392.950,-0.600,38.828,0
0.453,9062.140,20.595,0.072,392.950,-0.600,38.829,0
0.326,9062.220,19.724,0.074,392.975,-0.612,38.821,0
0.326,9062.390,21.526,0.069,393.025,-0.417,38.816,0
0.326,9062.740,24.413,0.070,392.975,-0.317,38.821,0
0.326,9063.000,22.412,0.071,392.950,-0.286,38.819,0
0.232,9063.160,24.042,0.070,392.975,-0.317,38.817,0
0.232,9063.470,22.023,0.068,393.000,-0.383,38.823,0
0.232,9063.330,22.110,0.075,393.025,-0.417,38.819,0
0.218,9063.580,22.629,0.077,393.050,-0.309,38.822,0
0.207,9063.940,20.892,0.080,393.025,-0.269,38.815,0
0.178,9064.110,20.558,0.086,393.025,-0.250,38.820,0
0.124,9064.020,21.039,0.090,393.000,-0.191,38.823,0
0.124,9064.270,19.324,0.092,393.025,-0.250,38.816,0
0.102,9064.440,18.553,0.091,393.075,-0.143,38.810,0
0.094,9064.830,22.187,0.108,393.025,-0.048,38.816,0
0.035,9065.160,21.464,0.108,393.025,-0.048,38.812,0
0.013,9065.690,21.481,0.105,393.000,0.000,38.814,0
-0.056,9066.200,20.294,0.106,393.000,0.000,38.818,0
-0.234,9066.760,19.797,0.109,393.025,-0.048,38.818,0
-0.210,9066.940,20.735,0.109,393.000,0.000,38.815,0
-0.277,9067.140,23.148,0.108,393.000,0.000,38.810,0
-0.251,9067.680,25.281,0.106,393.075,-0.143,38.812,0
-0.251,9068.030,27.650,0.109,393.050,-0.096,38.813,0
-0.226,9068.030,27.678,0.111,393.050,-0.096,38.809,0
-0.143,9068.270,28.040,0.115,393.075,-0.146,38.806,0
-0.231,9068.500,29.277,0.098,393.150,-0.101,38.812,0
-0.309,9068.820,31.211,0.098,393.150,-0.101,38.817,0
-0.443,9070.560,31.951,0.098,393.250,0.134,38.819,0
-0.401,9071.280,34.512,0.089,393.200,0.214,38.814,0
-0.401,9071.660,36.190,0.088,393.225,0.143,38.821,0
-0.350,9072.290,35.255,0.082,393.250,0.202,38.817,0
-0.281,9072.590,38.041,0.083,393.250,0.202,38.820,0
-0.301,9073.490,42.162,0.092,393.350,0.411,38.815,0
-0.259,9073.780,41.358,0.098,393.375,0.341,38.811,0
-0.351,9074.180,36.756,0.097,393.350,0.411,38.813,0
-0.273,9074.750,37.409,0.084,393.425,0.344,38.807,0
-0.355,9075.230,40.145,0.085,393.350,0.212,38.804,0
-0.355,9075.670,38.698,0.087,393.350,0.212,38.803,0
-0.375,9076.260,33.131,0.088,393.400,0.138,38.798,0
-0.425,9076.850,34.613,0.088,393.375,0.147,38.799,0
-0.453,9077.870,41.239,0.088,393.475,0.007,38.799,0
-0.557,9078.490,40.408,0.091,393.525,-0.065,38.797,0
-0.557,9078.980,42.140,0.093,393.550,-0.070,38.796,0
-0.626,9080.000,44.146,0.089,393.575,-0.134,38.788,0
-0.569,9080.410,46.586,0.095,393.625,-0.207,38.785,0
-0.472,9081.300,47.128,0.091,393.650,-0.271,38.780,0
-0.565,9081.870,50.332,0.105,393.700,-0.343,38.781,0
-0.441,9083.040,66.786,0.093,393.725,-0.354,38.773,0
-0.441,9083.840,71.021,0.093,393.700,-0.346,38.773,0
-0.472,9084.300,74.114,0.093,393.750,-0.420,38.764,0
-0.536,9084.980,73.307,0.097,393.775,-0.433,38.767,0
-0.648,9085.630,75.108,0.099,393.750,-0.368,38.762,0
-0.661,9086.220,76.775,0.104,393.775,-0.243,38.756,0
-0.458,9087.870,88.705,0.115,393.725,-0.122,38.755,0
-0.263,9089.420,93.846,0.116,393.825,-0.179,38.750,0
-0.280,9090.350,105.048,0.121,393.800,-0.147,38.746,0
-0.218,9090.920,112.137,0.125,393.850,-0.196,38.740,0
-0.308,9092.010,119.587,0.123,393.900,-0.288,38.740,0
-0.303,9093.420,131.829,0.144,394.000,-0.287,38.729,0
-0.551,9094.360,139.666,0.134,394.025,-0.344,38.730,0
-0.472,9095.300,139.615,0.132,394.000,-0.304,38.726,0
-0.571,9097.070,152.679,0.132,394.075,-0.333,38.715,0
-0.402,9099.050,166.814,0.126,394.100,-0.377,38.708,0
-0.381,9100.200,170.356,0.125,394.150,-0.372,38.704,0
-0.381,9101.460,171.905,0.131,394.200,-0.473,38.699,0
-0.392,9102.640,172.161,0.130,394.275,-0.535,38.698,0
-0.423,9106.170,196.220,0.108,394.525,-0.112,38.685,0
-0.415,9107.460,201.852,0.111,394.600,-0.063,38.678,0
-0.445,9108.760,222.178,0.111,394.700,0.004,38.673,0
-0.364,9109.940,231.265,0.114,394.750,-0.085,38.668,0
-0.358,9111.280,257.187,0.100,394.775,-0.115,38.659,0
-0.352,9113.990,282.632,0.133,394.850,-0.237,38.646,0
-0.261,9117.180,328.384,0.153,394.950,-0.382,38.633,0
-0.256,9120.670,371.170,0.187,395.075,-0.383,38.614,0
-0.209,9122.470,394.110,0.192,395.125,-0.482,38.605,0
-0.110,9124.230,421.251,0.191,395.175,-0.583,38.597,0
-0.201,9055.830,22.462,0.104,392.400,0.379,38.934,0
-0.243,9056.010,24.992,0.105,392.350,0.429,38.938,0
-0.199,9055.750,21.139,0.089,392.400,0.596,38.929,0
-0.224,9056.030,21.029,0.088,392.375,0.666,38.927,0
-0.144,9056.170,20.636,0.091,392.425,0.563,38.938,0
-0.137,9056.720,23.874,0.093,392.350,0.699,38.936,0
-0.046,9056.500,25.021,0.097,392.400,0.658,38.935,0
-0.113,9056.330,24.204,0.088,392.375,0.732,38.929,0
-0.054,9056.410,23.947,0.090,392.400,0.777,38.926,0
-0.048,9056.550,24.365,0.073,392.400,0.777,38.926,0
-0.063,9056.840,26.320,0.073,392.400,0.777,38.924,0
0.010,9057.470,24.706,0.077,392.425,0.702,38.930,0
-0.054,9057.630,22.765,0.074,392.400,0.777,38.928,0
-0.108,9057.810,22.595,0.069,392.400,0.915,38.921,0
-0.100,9057.780,22.466,0.064,392.425,0.995,38.918,0
-0.057,9057.830,22.577,0.064,392.400,1.076,38.918,0
-0.014,9057.940,23.577,0.069,392.475,0.863,38.917,0
0.032,9057.880,23.992,0.063,392.425,1.014,38.916,0
-0.013,9058.970,22.475,0.066,392.350,1.246,38.909,0
0.123,9059.340,25.366,0.066,392.450,1.315,38.907,0
0.065,9059.470,26.090,0.066,392.425,1.400,38.903,0
0.065,9059.330,26.782,0.066,392.425,1.400,38.898,0
0.028,9059.290,26.882,0.068,392.475,1.229,38.894,0
0.050,9059.540,27.800,0.069,392.375,1.064,38.892,0
-0.018,9059.650,26.474,0.071,392.475,1.229,38.884,0
-0.027,9059.930,26.338,0.073,392.475,1.229,38.882,0
-0.119,9059.830,27.572,0.073,392.425,1.115,38.886,0
-0.119,9059.880,28.107,0.075,392.475,0.977,38.876,0
-0.089,9059.890,28.058,0.073,392.425,1.115,38.868,0
-0.169,9059.740,25.854,0.077,392.400,1.207,38.868,0
-0.178,9059.960,23.647,0.065,392.450,1.060,38.864,0
-0.161,9060.140,22.096,0.067,392.475,0.977,38.863,0
-0.077,9060.140,22.123,0.066,392.550,1.000,38.863,0
-0.024,9060.300,22.613,0.063,392.600,0.867,38.865,0
0.038,9060.660,20.593,0.064,392.600,0.867,38.866,0
0.104,9060.780,21.148,0.069,392.650,0.743,38.869,0
0.104,9060.670,20.510,0.073,392.650,0.743,38.867,0
0.106,9060.610,20.456,0.073,392.600,0.678,38.870,0
0.024,9060.680,20.890,0.074,392.625,0.612,38.858,0
-0.017,9060.910,20.272,0.075,392.700,0.440,38.854,0
-0.051,9061.160,20.378,0.065,392.700,0.440,38.853,0
-0.222,9061.670,23.241,0.061,392.725,0.379,38.847,0
-0.223,9061.640,23.034,0.060,392.700,0.420,38.850,0
-0.278,9061.970,21.755,0.060,392.750,0.318,38.845,0
-0.231,9062.240,25.019,0.067,392.750,0.318,38.844,0
-0.219,9062.260,24.959,0.068,392.750,0.318,38.841,0
-0.332,9062.610,24.325,0.064,392.825,0.159,38.840,0
-0.332,9062.650,25.110,0.063,392.875,0.062,38.841,0
-0.169,9062.510,23.534,0.076,392.875,-0.067,38.839,0
-0.169,9062.600,23.224,0.077,392.900,-0.128,38.842,0
-0.169,9062.850,21.399,0.075,392.875,-0.067,38.837,0
-0.169,9062.830,21.338,0.076,392.925,-0.164,38.832,0
-0.073,9063.330,21.457,0.089,392.975,-0.262,38.826,0
-0.005,9063.610,21.104,0.097,392.975,-0.262,38.825,0
-0.042,9063.480,21.034,0.100,393.075,-0.150,38.819,0
0.021,9063.680,21.370,0.102,393.025,-0.233,38.823,0
0.114,9063.780,21.915,0.102,393.050,-0.291,38.819,0
0.141,9063.960,23.728,0.103,393.075,-0.334,38.815,0
0.171,9064.450,21.248,0.105,393.100,-0.379,38.812,0
0.185,9064.620,18.845,0.100,393.100,-0.379,38.811,0
0.232,9064.870,20.793,0.100,393.125,-0.424,38.813,0
0.210,9065.080,19.748,0.097,393.125,-0.424,38.808,0
0.129,9065.960,21.382,0.096,393.150,-0.484,38.795,0
-0.004,9066.490,19.172,0.102,393.150,-0.484,38.792,0
-0.067,9066.920,19.099,0.104,393.200,-0.609,38.773,0
0.022,9067.180,18.022,0.127,393.250,-0.493,38.766,0
0.135,9067.850,23.935,0.144,393.275,-0.330,38.761,0
0.117,9068.020,22.913,0.128,393.250,-0.295,38.758,0
0.144,9068.100,22.904,0.128,393.300,-0.394,38.758,0
0.144,9068.220,22.478,0.131,393.350,-0.348,38.757,0
0.191,9068.210,22.381,0.123,393.375,-0.374,38.755,0
0.222,9069.760,26.861,0.157,393.500,-0.524,38.729,0
0.253,9069.790,26.774,0.153,393.525,-0.457,38.726,0
0.273,9069.830,26.960,0.142,393.525,-0.457,38.722,0
0.264,9070.250,31.019,0.140,393.575,-0.109,38.714,0
0.233,9071.020,31.462,0.133,393.625,-0.153,38.700,0
0.236,9071.350,31.135,0.137,393.700,-0.140,38.698,0
0.234,9071.700,30.579,0.127,393.700,-0.140,38.690,0
0.152,9071.770,30.988,0.130,393.725,-0.133,38.690,0
0.178,9072.350,28.237,0.146,393.775,-0.207,38.685,0
0.081,9072.640,29.234,0.151,393.800,-0.214,38.684,0
0.113,9073.170,28.149,0.155,393.825,0.000,38.680,0
0.054,9073.560,30.493,0.156,393.850,-0.063,38.673,0
-0.074,9074.050,32.286,0.133,393.950,-0.050,38.669,0
-0.088,9074.380,34.949,0.154,394.000,0.000,38.664,0
-0.184,9075.220,40.341,0.154,394.025,-0.050,38.656,0
-0.282,9075.490,42.269,0.143,394.050,-0.099,38.647,0
-0.283,9075.960,42.800,0.147,394.175,0.192,38.645,0
-0.185,9076.450,47.460,0.142,394.225,0.144,38.637,0
-0.186,9076.970,52.126,0.141,394.300,0.062,38.636,0
-0.185,9077.340,56.793,0.142,394.325,0.036,38.634,0
-0.126,9077.940,62.465,0.135,394.375,-0.022,38.628,0
-0.090,9079.150,62.968,0.137,394.550,-0.075,38.613,0
-0.104,9079.880,69.413,0.130,394.600,-0.149,38.609,0
-0.021,9080.530,73.979,0.125,394.675,-0.133,38.608,0
-0.003,9081.200,76.490,0.128,394.725,-0.215,38.599,0
-0.003,9081.860,78.974,0.133,394.800,-0.311,38.593,0
-0.017,9082.370,89.996,0.134,394.900,-0.335,38.590,0
-0.077,9083.060,96.358,0.149,394.925,-0.369,38.584,0
-0.273,9059.830,13.842,0.096,392.900,0.446,38.852,0
-0.377,9060.210,14.579,0.095,392.875,0.389,38.855,0
-0.326,9060.110,15.215,0.095,392.900,0.342,38.861,0
-0.289,9059.970,16.533,0.096,392.900,0.342,38.862,0
-0.289,9059.920,16.327,0.107,392.925,0.286,38.862,0
-0.289,9059.810,16.180,0.107,392.925,0.286,38.867,0
-0.199,9059.920,17.427,0.107,392.950,0.230,38.865,0
-0.199,9059.800,18.611,0.105,392.950,0.230,38.861,0
-0.199,9059.840,18.840,0.105,392.975,0.176,38.864,0
-0.153,9059.790,18.637,0.103,393.025,0.172,38.869,0
-0.047,9059.900,19.076,0.099,393.075,0.074,38.872,0
-0.040,9060.310,17.393,0.097,393.075,0.074,38.879,0
0.053,9060.440,17.125,0.106,393.000,0.101,38.880,0
0.147,9060.390,17.423,0.106,393.050,0.004,38.880,0
0.143,9060.680,18.657,0.105,393.125,-0.055,38.883,0
0.227,9060.830,17.519,0.093,393.125,-0.055,38.878,0
0.249,9060.910,17.768,0.096,393.125,-0.156,38.874,0
0.249,9060.970,17.264,0.101,393.125,-0.156,38.870,0
0.308,9060.680,15.531,0.085,393.125,-0.156,38.876,0
0.294,9060.980,16.726,0.085,393.175,-0.253,38.881,0
0.227,9061.130,16.217,0.086,393.200,-0.301,38.882,0
0.262,9061.060,16.511,0.092,393.250,-0.402,38.876,0
0.214,9060.910,16.408,0.087,393.300,-0.397,38.877,0
0.266,9060.850,16.673,0.088,393.300,-0.397,38.881,0
0.218,9060.850,16.169,0.082,393.300,-0.397,38.877,0
0.181,9060.890,16.094,0.104,393.275,-0.685,38.863,0
0.082,9060.820,16.744,0.104,393.300,-0.624,38.859,0
0.137,9060.720,16.684,0.100,393.375,-0.641,38.864,0
0.078,9060.690,16.685,0.098,393.375,-0.641,38.857,0
0.186,9060.400,18.437,0.088,393.450,-0.827,38.854,0
0.153,9060.240,18.706,0.110,393.400,-0.693,38.845,0
0.175,9060.120,17.380,0.111,393.375,-0.641,38.842,0
0.229,9060.220,16.722,0.116,393.400,-0.704,38.831,0
0.289,9060.460,15.298,0.116,393.400,-0.704,38.829,0
0.231,9060.510,15.397,0.109,393.375,-0.641,38.824,0
0.283,9060.570,15.286,0.107,393.400,-0.693,38.814,0
0.185,9060.270,14.455,0.107,393.400,-0.693,38.814,0
0.256,9060.520,13.023,0.106,393.350,-0.579,38.807,0
0.327,9060.550,13.171,0.101,393.350,-0.579,38.806,0
0.235,9060.710,14.226,0.102,393.275,-0.572,38.803,0
0.185,9060.850,15.889,0.102,393.250,-0.516,38.801,0
0.182,9060.980,16.993,0.099,393.250,-0.516,38.800,0
0.088,9060.760,17.361,0.103,393.275,-0.572,38.798,0
-0.054,9060.710,17.184,0.101,393.375,-0.415,38.791,0
-0.093,9060.370,16.531,0.101,393.350,-0.524,38.794,0
-0.163,9060.270,16.961,0.118,393.375,-0.590,38.789,0
-0.163,9060.180,16.634,0.118,393.375,-0.590,38.795,0
-0.190,9060.120,16.481,0.117,393.400,-0.335,38.797,0
-0.151,9060.140,16.435,0.130,393.375,-0.261,38.796,0
-0.206,9060.100,17.170,0.153,393.375,-0.181,38.787,0
-0.126,9059.790,15.511,0.158,393.375,-0.181,38.779,0
-0.070,9059.660,15.465,0.156,393.400,-0.258,38.774,0
-0.017,9059.760,15.533,0.140,393.425,-0.151,38.773,0
-0.017,9059.750,15.564,0.141,393.400,-0.073,38.768,0
0.081,9059.510,15.829,0.134,393.425,-0.151,38.762,0
0.019,9059.510,15.837,0.143,393.450,0.256,38.763,0
0.102,9059.630,15.313,0.147,393.525,0.240,38.766,0
0.144,9059.550,15.532,0.151,393.575,0.235,38.760,0
0.135,9059.700,15.195,0.150,393.575,0.235,38.750,0
0.185,9059.830,13.959,0.151,393.600,0.160,38.752,0
0.190,9059.810,13.877,0.160,393.625,0.159,38.755,0
0.143,9059.950,14.626,0.152,393.775,0.462,38.751,0
0.122,9059.660,15.094,0.157,393.775,0.462,38.741,0
0.094,9059.510,15.594,0.156,393.800,0.408,38.741,0
0.105,9059.550,15.332,0.156,393.825,0.355,38.737,0
-0.069,9059.570,15.480,0.176,393.900,0.365,38.733,0
-0.044,9059.500,14.572,0.173,394.000,0.486,38.734,0
0.019,9059.280,12.067,0.158,394.050,0.388,38.728,0
-0.069,9059.130,10.360,0.150,394.100,0.293,38.721,0
-0.039,9059.080,10.747,0.150,394.150,0.273,38.712,0
-0.069,9059.140,10.961,0.155,394.250,0.420,38.711,0
-0.045,9059.150,10.961,0.150,394.300,0.535,38.712,0
-0.008,9059.190,10.900,0.167,394.350,0.445,38.714,0
0.059,9059.220,10.658,0.157,394.350,0.445,38.703,0
0.059,9059.270,10.462,0.161,394.375,0.383,38.693,0
0.039,9059.120,11.118,0.164,394.425,0.297,38.682,0
0.105,9059.100,11.082,0.154,394.475,0.443,38.677,0
0.073,9059.130,11.133,0.166,394.525,0.394,38.672,0
0.086,9059.160,12.795,0.168,394.600,0.379,38.662,0
0.080,9059.280,11.677,0.169,394.650,0.356,38.657,0
-0.035,9059.310,12.657,0.192,394.700,0.236,38.655,0
-0.035,9059.210,13.308,0.189,394.800,0.283,38.647,0
-0.092,9059.060,13.352,0.166,394.800,0.283,38.642,0
-0.146,9058.940,14.382,0.159,394.875,0.251,38.641,0
-0.189,9059.120,13.974,0.159,394.925,0.150,38.638,0
-0.205,9059.140,14.009,0.171,395.000,0.114,38.635,0
-0.141,9058.620,18.216,0.210,395.050,0.117,38.620,0
-0.116,9058.630,18.268,0.210,395.125,0.055,38.611,0
-0.064,9058.560,17.550,0.205,395.250,-0.043,38.603,0
-0.295,9046.370,19.013,0.076,392.325,-0.317,38.915,0
-0.310,9046.010,22.477,0.077,392.325,-0.317,38.915,0
-0.270,9045.840,22.688,0.073,392.350,-0.382,38.912,0
-0.323,9045.810,22.967,0.075,392.350,-0.382,38.911,0
-0.274,9045.810,22.960,0.075,392.375,-0.415,38.907,0
-0.258,9045.830,22.927,0.078,392.400,-0.444,38.910,0
-0.213,9045.790,23.748,0.077,392.500,-0.161,38.915,0
-0.096,9045.860,23.503,0.076,392.450,-0.198,38.909,0
-0.096,9045.790,23.548,0.074,392.475,-0.282,38.909,0
-0.072,9045.440,23.170,0.075,392.525,-0.301,38.909,0
0.020,9045.260,20.675,0.076,392.500,-0.212,38.913,0
0.074,9045.340,20.912,0.078,392.525,-0.086,38.905,0
0.020,9045.310,20.685,0.074,392.525,-0.086,38.904,0
-0.159,9044.740,25.261,0.074,392.500,-0.212,38.907,0
-0.207,9044.730,25.174,0.089,392.525,-0.301,38.906,0
-0.119,9044.800,25.224,0.086,392.525,-0.086,38.910,0
-0.031,9044.930,27.372,0.101,392.575,-0.276,38.912,0
-0.097,9044.640,27.237,0.100,392.575,-0.276,38.906,0
-0.015,9044.520,27.210,0.098,392.550,-0.183,38.907,0
0.054,9044.500,26.975,0.100,392.575,-0.052,38.904,0
0.076,9044.630,26.486,0.098,392.575,-0.052,38.900,0
0.091,9044.520,26.743,0.097,392.575,-0.052,38.904,0
0.106,9044.600,27.034,0.095,392.575,-0.052,38.903,0
0.026,9044.790,25.238,0.094,392.575,-0.052,38.897,0
-0.018,9044.150,23.312,0.090,392.625,-0.054,38.891,0
0.049,9044.130,23.302,0.076,392.625,-0.054,38.893,0
-0.041,9044.080,22.933,0.077,392.675,0.053,38.889,0
0.001,9044.150,23.331,0.078,392.600,-0.621,38.894,0
0.092,9043.990,21.495,0.077,392.575,-0.535,38.888,0
0.046,9043.780,21.326,0.079,392.625,-0.593,38.883,0
0.001,9044.290,20.578,0.073,392.625,-0.593,38.884,0
-0.031,9044.710,23.943,0.072,392.650,-0.620,38.877,0
-0.035,9044.780,22.014,0.081,392.700,-0.642,38.867,0
-0.127,9044.820,22.195,0.077,392.725,-0.730,38.870,0
-0.146,9044.880,22.226,0.074,392.750,-0.681,38.866,0
-0.129,9044.930,22.045,0.073,392.725,-0.595,38.868,0
-0.129,9045.070,22.597,0.079,392.725,-0.595,38.861,0
-0.159,9045.180,22.779,0.104,392.725,-0.579,38.856,0
-0.202,9045.080,22.686,0.107,392.700,-0.500,38.855,0
-0.228,9045.250,19.522,0.110,392.725,-0.579,38.853,0
-0.236,9045.250,19.568,0.113,392.775,-0.318,38.850,0
-0.236,9045.010,20.357,0.105,392.800,-0.389,38.849,0
-0.142,9044.920,20.493,0.105,392.750,-0.310,38.850,0
-0.049,9044.480,23.453,0.101,392.775,-0.318,38.843,0
-0.080,9044.090,22.741,0.108,392.800,-0.331,38.829,0
-0.131,9044.140,22.846,0.116,392.825,-0.401,38.826,0
-0.050,9044.190,23.588,0.118,392.800,-0.331,38.823,0
0.013,9044.220,23.433,0.131,392.875,-0.263,38.815,0
0.075,9044.150,23.131,0.129,392.950,-0.224,38.803,0
0.064,9044.230,22.291,0.134,393.000,-0.322,38.801,0
0.067,9043.940,23.874,0.146,393.075,-0.483,38.787,0
0.091,9043.620,23.815,0.167,393.200,-0.132,38.779,0
0.068,9043.440,24.109,0.172,393.300,-0.236,38.775,0
0.150,9043.410,24.273,0.173,393.325,-0.296,38.775,0
0.270,9042.980,23.001,0.174,393.400,-0.459,38.770,0
0.342,9042.800,19.056,0.142,393.400,-0.256,38.761,0
0.237,9042.690,19.042,0.143,393.500,-0.375,38.778,0
0.278,9042.660,18.819,0.141,393.500,-0.375,38.779,0
0.313,9042.470,18.635,0.144,393.500,-0.375,38.766,0
0.339,9042.300,17.256,0.144,393.500,-0.375,38.767,0
0.340,9042.300,15.954,0.130,393.600,-0.200,38.755,0
0.279,9042.180,15.107,0.131,393.650,-0.165,38.753,0
0.375,9042.420,15.004,0.132,393.650,-0.165,38.752,0
0.319,9042.570,15.394,0.134,393.675,-0.238,38.747,0
0.380,9042.720,15.164,0.145,393.700,-0.312,38.742,0
0.319,9042.800,15.315,0.140,393.725,-0.272,38.734,0
0.246,9043.260,14.337,0.139,393.775,-0.045,38.739,0
0.340,9043.110,14.628,0.145,393.800,-0.070,38.733,0
0.299,9042.960,15.865,0.142,393.800,-0.070,38.730,0
0.331,9042.930,16.315,0.146,393.850,-0.162,38.726,0
0.299,9042.870,16.832,0.154,393.900,-0.157,38.722,0
0.298,9042.720,18.626,0.119,394.000,-0.351,38.719,0
0.313,9042.560,16.693,0.118,394.050,-0.309,38.712,0
0.344,9042.540,16.884,0.105,394.100,-0.200,38.706,0
0.268,9042.590,17.071,0.113,394.050,-0.100,38.704,0
0.277,9042.670,17.003,0.119,394.050,-0.100,38.700,0
0.249,9042.760,17.581,0.105,394.050,-0.100,38.694,0
0.224,9042.950,16.518,0.123,394.075,-0.150,38.690,0
0.233,9043.120,17.345,0.154,394.200,0.143,38.677,0
0.248,9043.330,19.496,0.159,394.175,0.207,38.671,0
0.316,9043.400,19.115,0.162,394.175,0.207,38.672,0
0.292,9043.420,19.065,0.159,394.175,0.207,38.665,0
0.284,9043.520,18.388,0.163,394.300,0.296,38.651,0
0.260,9043.180,23.574,0.157,394.350,0.223,38.644,0
0.201,9042.630,25.115,0.204,394.525,0.192,38.631,0
0.266,9042.600,25.021,0.199,394.575,0.106,38.617,0
0.241,9042.700,24.637,0.209,394.575,0.106,38.604,0
0.266,9042.500,24.505,0.213,394.600,0.046,38.589,0
0.215,9042.200,25.328,0.218,394.700,0.057,38.581,0
-0.071,9048.420,22.063,0.102,392.825,-0.356,38.846,0
-0.071,9048.410,22.026,0.103,392.775,-0.344,38.847,0
-0.063,9048.660,22.504,0.107,392.775,-0.344,38.846,0
-0.056,9048.640,22.374,0.107,392.775,-0.344,38.841,0
0.031,9048.510,23.131,0.105,392.800,-0.420,38.850,0
0.007,9048.900,21.881,0.104,392.850,-0.428,38.851,0
-0.010,9048.880,19.586,0.094,392.875,-0.503,38.839,0
-0.007,9048.960,18.102,0.095,392.925,-0.591,38.843,0
-0.091,9048.710,17.074,0.098,393.000,-0.629,38.845,0
-0.119,9048.600,17.370,0.098,393.075,-0.635,38.847,0
-0.034,9048.590,17.358,0.101,393.075,-0.635,38.846,0
-0.099,9048.390,14.547,0.101,393.075,-0.635,38.851,0
-0.093,9048.440,13.977,0.096,393.050,-0.561,38.851,0
-0.097,9048.460,13.972,0.096,393.050,-0.561,38.849,0
-0.130,9048.620,13.559,0.097,393.075,-0.591,38.852,0
-0.150,9048.560,13.957,0.097,393.050,-0.519,38.856,0
-0.197,9048.350,13.156,0.100,393.025,-0.450,38.852,0
-0.171,9048.250,13.590,0.099,393.050,-0.519,38.852,0
-0.213,9048.290,13.606,0.102,393.075,-0.591,38.851,0
-0.261,9048.750,13.162,0.110,393.025,-0.489,38.848,0
-0.261,9048.780,12.936,0.110,393.025,-0.489,38.844,0
-0.215,9048.700,12.239,0.108,393.000,-0.462,38.839,0
-0.190,9048.780,12.701,0.108,392.975,-0.439,38.838,0
-0.280,9048.890,12.997,0.112,392.975,-0.439,38.839,0
-0.224,9048.620,12.349,0.111,392.950,-0.421,38.842,0
-0.205,9048.590,12.148,0.107,392.900,-0.444,38.845,0
-0.153,9048.740,10.575,0.106,392.900,-0.444,38.846,0
-0.188,9048.860,11.008,0.098,392.975,-0.439,38.845,0
-0.208,9049.170,11.678,0.095,393.000,-0.512,38.840,0
-0.257,9049.410,14.287,0.090,393.000,-0.512,38.838,0
-0.160,9049.590,14.534,0.081,392.975,-0.495,38.837,0
-0.117,9049.900,17.765,0.081,392.950,-0.421,38.838,0
-0.107,9049.940,17.590,0.079,392.975,-0.439,38.835,0
-0.102,9049.960,17.604,0.078,393.050,-0.379,38.834,0
-0.102,9049.860,17.084,0.078,393.025,-0.317,38.833,0
-0.108,9050.030,16.915,0.089,393.075,-0.146,38.826,0
0.006,9050.210,18.492,0.089,393.125,-0.042,38.817,0
0.091,9050.380,17.895,0.091,393.075,0.054,38.821,0
0.094,9050.500,18.541,0.088,393.100,-0.004,38.824,0
0.215,9050.570,18.785,0.083,393.125,-0.042,38.825,0
0.171,9050.460,19.422,0.086,393.150,-0.101,38.827,0
0.237,9050.740,19.242,0.087,393.150,-0.101,38.828,0
0.290,9051.060,20.164,0.083,393.150,-0.101,38.826,0
0.317,9051.140,19.421,0.078,393.125,-0.042,38.827,0
0.287,9051.180,19.286,0.078,393.150,-0.078,38.829,0
0.329,9051.370,20.796,0.081,393.150,-0.078,38.819,0
0.303,9051.610,19.380,0.087,393.175,-0.111,38.816,0
0.355,9051.980,18.484,0.094,393.175,-0.078,38.816,0
0.258,9052.460,16.635,0.083,393.250,-0.230,38.814,0
0.429,9052.850,18.849,0.080,393.350,-0.086,38.814,0
0.378,9053.040,19.701,0.080,393.375,-0.159,38.821,0
0.435,9053.160,21.477,0.074,393.350,-0.086,38.821,0
