s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
0.105,9062.47,15.798,0.09,393.275,-0.12,38.806,0
0.105,9062.58,16.043,0.093,393.275,-0.12,38.801,0
0.18,9063.02,20.119,0.09,393.25,-0.048,38.8,0
0.194,9062.87,20.756,0.091,393.275,-0.022,38.8,0
0.202,9062.89,20.829,0.091,393.25,0.055,38.797,0
0.202,9063.13,21.858,0.095,393.225,0.025,38.797,0
0.204,9063.44,23.644,0.087,393.225,0.025,38.795,0
0.235,9063.69,22.742,0.079,393.275,-0.022,38.796,0
0.212,9064.32,25.666,0.095,393.25,-0.386,38.798,0
0.301,9064.74,28.335,0.094,393.3,-0.452,38.794,0
0.229,9064.98,29.321,0.097,393.325,-0.176,38.791,0
0.235,9065.01,29.371,0.1,393.325,-0.176,38.795,0
0.181,9065.56,35.501,0.101,393.325,-0.176,38.79,0
0.221,9065.97,33.486,0.101,393.325,-0.176,38.785,0
0.221,9066.11,34.249,0.105,393.35,-0.253,38.785,0
0.127,9066.38,33.617,0.106,393.35,-0.253,38.785,0
0.056,9068.54,29.791,0.101,393.525,0.049,38.763,0
0.085,9069.18,22.621,0.102,393.475,0.077,38.763,0
0.023,9069.77,23.127,0.098,393.5,0.105,38.757,0
0.097,9069.77,23.128,0.093,393.475,0.18,38.759,0
0.082,9070.48,25.773,0.07,393.5,0.105,38.76,0
0.038,9070.73,25.948,0.083,393.55,0.078,38.758,0
-0.024,9071.07,26.926,0.082,393.55,0.078,38.76,0
-0.045,9071.26,27.254,0.083,393.6,0.017,38.757,0
-0.007,9071.94,34.241,0.089,393.675,-0.124,38.756,0
-0.049,9072.39,36.631,0.091,393.75,0.021,38.752,0
-0.129,9072.56,39.222,0.097,393.775,-0.045,38.749,0
-0.067,9073.17,32.011,0.111,393.875,-0.227,38.738,0
-0.006,9073.75,41.638,0.111,393.925,-0.221,38.736,0
0.04,9074.0,43.436,0.103,393.95,-0.253,38.732,0
-0.013,9074.48,44.675,0.109,393.95,-0.253,38.732,0
-0.041,9074.95,47.75,0.108,394.025,-0.206,38.726,0
-0.139,9074.97,47.746,0.107,394.075,-0.149,38.721,0
-0.145,9076.02,49.117,0.105,394.125,-0.25,38.721,0
-0.161,9077.0,57.219,0.105,394.175,-0.355,38.714,0
-0.102,9077.42,60.683,0.104,394.175,-0.355,38.716,0
-0.075,9078.67,66.808,0.108,394.275,-0.046,38.707,0
-0.107,9079.24,71.813,0.128,394.225,-0.446,38.703,0
-0.053,9079.72,73.371,0.138,394.25,-0.497,38.697,0
0.012,9080.45,80.872,0.144,394.35,-0.509,38.693,0
-0.058,9081.25,83.593,0.157,394.375,-0.565,38.69,0
-0.101,9082.03,89.545,0.153,394.35,-0.509,38.683,0
-0.003,9082.92,91.803,0.149,394.325,-0.452,38.679,0
0.065,9083.27,92.701,0.15,394.375,-0.559,38.672,0
0.12,9084.64,99.39,0.15,394.5,-0.407,38.676,0
0.078,9085.47,98.542,0.151,394.5,-0.407,38.669,0
0.047,9086.17,104.741,0.164,394.5,-0.407,38.67,0
0.047,9087.1,114.129,0.161,394.6,-0.401,38.67,0
-0.026,9087.9,108.375,0.169,394.65,-0.491,38.662,0
0.042,9088.4,110.784,0.167,394.65,-0.491,38.656,0
0.021,9089.38,107.645,0.181,394.675,-0.492,38.657,0
-0.047,9091.3,117.439,0.191,394.825,-0.684,38.648,0
-0.113,9092.23,129.499,0.183,394.875,-0.767,38.64,0
-0.008,9095.06,145.883,0.2,395.025,-0.824,38.621,0
-0.039,9096.17,159.517,0.204,395.05,-0.852,38.615,0
-0.106,9097.07,173.908,0.218,395.1,-0.958,38.613,0
-0.076,9097.99,182.709,0.2,395.1,-0.958,38.609,0
-0.008,9099.04,194.927,0.204,395.15,-1.07,38.602,0
-0.007,9101.91,204.668,0.193,395.25,-0.952,38.595,0
0.127,9057.77,19.443,0.099,391.475,-0.549,39.044,0
0.187,9057.58,17.649,0.102,391.45,-0.464,39.04,0
0.187,9057.65,17.271,0.102,391.475,-0.549,39.045,0
0.119,9057.69,17.034,0.108,391.475,-0.549,39.044,0
0.064,9057.71,17.021,0.107,391.5,-0.497,39.041,0
-0.034,9057.46,17.779,0.115,391.5,-0.497,39.041,0
-0.008,9057.45,17.697,0.117,391.45,-0.464,39.036,0
0.037,9057.33,17.881,0.119,391.45,-0.464,39.04,0
0.037,9057.5,18.496,0.122,391.45,-0.464,39.032,0
0.037,9057.44,18.13,0.122,391.5,-0.368,39.037,0
-0.01,9057.59,18.406,0.122,391.55,-0.391,39.03,0
-0.006,9057.97,18.35,0.124,391.55,-0.391,39.035,0
-0.085,9057.96,18.336,0.122,391.575,-0.483,39.037,0
-0.11,9057.93,18.389,0.138,391.575,-0.483,39.039,0
-0.036,9057.98,18.298,0.137,391.625,-0.438,39.041,0
0.031,9058.07,18.546,0.138,391.675,-0.414,39.043,0
0.115,9058.12,17.759,0.124,391.675,-0.414,39.03,0
0.115,9058.26,18.065,0.124,391.675,-0.414,39.034,0
0.115,9058.12,17.409,0.124,391.675,-0.414,39.034,0
0.098,9058.02,17.663,0.129,391.675,-0.414,39.033,0
0.052,9058.7,14.045,0.124,391.725,-0.111,39.015,0
0.065,9058.89,13.779,0.131,391.725,-0.111,39.021,0
0.065,9058.66,14.618,0.119,391.725,-0.111,39.011,0
0.104,9058.6,14.698,0.119,391.725,-0.111,39.012,0
0.129,9058.44,14.227,0.121,391.725,-0.111,39.012,0
0.062,9058.16,13.362,0.127,391.725,-0.111,39.011,0
0.053,9058.54,10.573,0.122,391.775,-0.133,39.012,0
0.032,9058.53,11.44,0.117,391.775,-0.289,39.005,0
0.052,9058.78,13.074,0.117,391.775,-0.289,39.007,0
-0.043,9058.79,13.07,0.105,391.775,-0.289,39.004,0
-0.02,9058.81,13.045,0.111,391.775,-0.187,38.994,0
0.018,9058.7,13.736,0.109,391.775,-0.187,38.999,0
0.101,9059.08,13.699,0.105,391.8,-0.264,38.999,0
0.178,9059.29,13.384,0.107,391.875,-0.226,38.999,0
0.148,9059.19,13.105,0.11,391.875,-0.226,39.002,0
0.122,9059.19,13.548,0.115,391.825,-0.344,39.002,0
0.089,9059.08,12.052,0.125,391.875,-0.328,38.996,0
0.15,9059.1,12.447,0.114,391.875,-0.328,39.001,0
0.1,9059.08,12.508,0.116,391.875,-0.328,39.001,0
0.1,9058.96,12.557,0.116,391.925,-0.076,38.999,0
0.008,9058.78,14.33,0.115,391.95,-0.113,39.001,0
-0.018,9058.54,15.763,0.112,391.975,-0.151,39.008,0
0.033,9058.38,15.897,0.113,392.025,-0.25,39.016,0
0.12,9058.25,15.584,0.11,392.025,-0.25,39.015,0
0.172,9058.28,15.197,0.11,392.1,-0.201,39.024,0
0.172,9058.13,14.078,0.11,392.1,-0.201,39.023,0
0.208,9057.92,16.346,0.115,392.05,-0.1,39.025,0
0.18,9058.03,15.381,0.095,392.1,-0.201,39.017,0
0.09,9058.05,15.292,0.087,392.125,-0.252,39.017,0
0.095,9058.08,15.286,0.086,392.175,-0.355,39.014,0
0.095,9057.88,15.29,0.089,392.2,-0.408,39.01,0
0.126,9057.89,15.383,0.089,392.175,-0.355,39.008,0
0.115,9057.86,17.563,0.091,392.2,-0.408,39.003,0
0.162,9058.02,17.832,0.092,392.175,-0.355,39.002,0
0.08,9057.78,16.804,0.094,392.25,-0.318,39.003,0
0.102,9057.62,15.515,0.092,392.3,-0.42,39.004,0
0.116,9057.76,15.485,0.089,392.325,-0.459,39.002,0
0.07,9057.85,15.017,0.089,392.375,-0.562,38.997,0
0.065,9057.55,13.222,0.085,392.425,-0.515,38.991,0
0.001,9057.03,14.079,0.083,392.4,-0.483,38.98,0
-0.008,9056.92,13.113,0.084,392.45,-0.228,38.974,0
-0.078,9056.85,14.032,0.073,392.45,-0.228,38.969,0
0.02,9056.8,13.991,0.083,392.475,-0.154,38.969,0
-0.008,9056.64,13.75,0.078,392.5,-0.231,38.968,0
0.015,9056.73,13.751,0.079,392.475,-0.154,38.959,0
-0.047,9056.82,13.177,0.078,392.45,-0.228,38.949,0
-0.11,9056.95,12.288,0.081,392.45,-0.228,38.944,0
-0.14,9057.07,12.334,0.067,392.45,-0.228,38.936,0
-0.189,9057.05,12.358,0.059,392.45,-0.228,38.932,0
-0.105,9057.01,12.129,0.059,392.425,-0.335,38.927,0
-0.179,9057.02,12.142,0.064,392.4,-0.258,38.925,0
-0.205,9056.98,12.263,0.065,392.425,-0.239,38.92,0
-0.203,9056.97,12.245,0.063,392.5,-0.161,38.917,0
-0.303,9056.96,12.203,0.061,392.55,-0.172,38.921,0
-0.341,9056.99,11.627,0.074,392.6,-0.14,38.915,0
-0.356,9057.03,11.576,0.074,392.575,-0.052,38.912,0
-0.431,9056.73,11.716,0.091,392.675,0.335,38.909,0
-0.402,9056.79,11.832,0.093,392.65,0.406,38.897,0
-0.425,9056.86,11.619,0.097,392.65,0.406,38.897,0
-0.525,9056.34,9.594,0.105,392.725,0.808,38.89,0
-0.47,9056.16,10.758,0.116,392.775,0.707,38.883,0
-0.402,9056.15,10.781,0.122,392.75,0.757,38.878,0
-0.454,9056.39,13.12,0.125,392.775,0.707,38.87,0
-0.522,9056.25,11.908,0.124,392.8,0.642,38.87,0
-0.439,9056.26,12.02,0.129,392.875,0.66,38.864,0
-0.473,9056.24,12.0,0.129,392.9,0.588,38.858,0
-0.476,9056.21,12.102,0.128,392.9,0.588,38.854,0
-0.511,9056.28,11.807,0.131,392.95,0.484,38.841,0
-0.41,9056.23,12.21,0.112,393.0,0.629,38.836,0
-0.414,9056.2,12.466,0.118,393.0,0.629,38.833,0
-0.468,9056.28,12.659,0.141,393.0,0.629,38.826,0
-0.397,9056.1,13.47,0.187,393.075,0.459,38.805,0
-0.333,9055.7,15.485,0.173,393.25,0.546,38.798,0
-0.333,9055.48,15.659,0.158,393.275,0.475,38.791,0
-0.262,9055.41,15.8,0.157,393.325,0.405,38.783,0
-0.259,9055.2,15.829,0.16,393.375,0.328,38.777,0
-0.265,9055.01,16.201,0.16,393.475,0.385,38.771,0
-0.173,9054.68,17.535,0.16,393.55,0.305,38.764,0
-0.089,9054.5,17.526,0.161,393.6,0.213,38.755,0
-0.01,9054.42,18.532,0.165,393.65,0.122,38.752,0
0.006,9054.29,18.615,0.179,393.75,-0.013,38.736,0
0.006,9054.41,18.482,0.18,393.75,-0.013,38.723,0
0.047,9053.68,18.971,0.234,394.0,-0.342,38.7,0
0.063,9053.58,19.061,0.245,394.05,-0.442,38.698,0
0.02,9053.18,22.842,0.274,394.125,-0.507,38.683,0
0.077,9052.88,22.413,0.276,394.175,-0.616,38.682,0
0.002,9052.99,21.617,0.303,394.25,-0.634,38.678,0
-0.136,9051.98,20.201,0.332,394.525,-0.011,38.65,0
-0.083,9051.72,19.802,0.33,394.575,-0.086,38.64,0
-0.075,9051.37,18.151,0.335,394.6,-0.103,38.639,0
-0.139,9051.04,19.303,0.347,394.675,-0.085,38.635,0
-0.198,9050.87,19.464,0.348,394.725,-0.169,38.625,0
-0.194,9056.9,19.714,0.071,393.15,0.029,38.827,0
-0.117,9057.03,20.214,0.071,393.175,0.017,38.826,0
-0.085,9057.19,20.415,0.072,393.225,0.105,38.826,0
-0.266,9058.04,18.699,0.077,393.275,-0.039,38.821,0
-0.196,9058.35,18.637,0.076,393.325,-0.113,38.817,0
-0.134,9059.1,21.345,0.079,393.3,-0.11,38.81,0
-0.163,9059.05,21.004,0.078,393.275,-0.039,38.799,0
-0.235,9059.39,20.164,0.091,393.35,-0.086,38.788,0
-0.258,9059.33,21.111,0.093,393.25,-0.186,38.785,0
-0.174,9059.33,21.111,0.093,393.25,-0.186,38.783,0
-0.155,9059.31,21.205,0.094,393.275,-0.248,38.786,0
-0.121,9059.35,20.785,0.094,393.25,-0.186,38.783,0
-0.19,9059.11,20.791,0.104,393.225,-0.15,38.784,0
-0.219,9059.21,21.255,0.099,393.275,-0.248,38.776,0
-0.166,9059.31,21.004,0.099,393.3,-0.283,38.773,0
-0.223,9059.24,22.649,0.104,393.275,-0.22,38.771,0
-0.143,9059.14,22.979,0.101,393.25,-0.157,38.768,0
-0.086,9059.06,22.762,0.097,393.2,-0.198,38.769,0
-0.227,9059.17,21.49,0.094,393.225,-0.233,38.768,0
-0.227,9059.19,21.404,0.093,393.275,-0.187,38.769,0
-0.1,9059.73,18.244,0.077,393.3,-0.214,38.77,0
-0.078,9059.77,18.195,0.082,393.325,-0.281,38.768,0
-0.061,9059.95,17.242,0.083,393.35,-0.2,38.757,0
-0.082,9059.84,18.32,0.085,393.4,-0.288,38.762,0
-0.056,9060.02,20.031,0.083,393.35,-0.305,38.76,0
-0.025,9059.96,19.747,0.094,393.375,-0.218,38.76,0
0.091,9059.98,20.26,0.089,393.45,-0.376,38.757,0
0.047,9059.6,22.937,0.088,393.425,-0.303,38.755,0
0.018,9059.62,23.186,0.088,393.475,-0.385,38.754,0
-0.009,9059.46,21.789,0.095,393.5,-0.314,38.748,0
0.058,9059.14,19.238,0.093,393.525,-0.308,38.748,0
0.03,9059.14,20.363,0.087,393.525,-0.308,38.75,0
0.147,9058.96,21.557,0.089,393.525,-0.308,38.757,0
0.118,9058.94,21.665,0.094,393.575,-0.368,38.751,0
0.118,9059.03,20.497,0.093,393.65,0.253,38.751,0
0.068,9059.06,20.541,0.098,393.675,0.176,38.75,0
0.084,9059.3,19.467,0.101,393.675,0.176,38.753,0
0.079,9059.75,21.426,0.106,393.7,0.099,38.741,0
0.102,9059.65,21.091,0.102,393.725,0.022,38.741,0
0.12,9059.69,20.845,0.124,393.725,0.022,38.744,0
0.024,9059.71,20.826,0.133,393.725,0.022,38.745,0
-0.064,9059.57,20.481,0.138,393.725,0.022,38.74,0
-0.011,9059.68,20.941,0.138,393.75,-0.055,38.747,0
-0.011,9059.48,20.002,0.144,393.75,-0.194,38.74,0
0.061,9059.49,19.979,0.144,393.775,-0.279,38.739,0
0.061,9059.23,22.849,0.144,393.775,-0.279,38.739,0
0.087,9059.41,25.621,0.166,393.825,-0.291,38.733,0
0.131,9058.64,24.731,0.172,393.75,-0.995,38.735,0
0.093,9058.79,26.174,0.172,393.75,-0.995,38.735,0
0.133,9059.09,26.293,0.17,393.75,-0.995,38.732,0
0.068,9059.05,26.444,0.172,393.75,-0.995,38.727,0
0.085,9059.24,23.927,0.171,393.725,-0.895,38.729,0
0.089,9059.26,24.138,0.178,393.75,-0.822,38.73,0
0.052,9058.92,23.497,0.168,393.8,-0.863,38.721,0
0.0,9059.18,22.246,0.165,393.8,-0.863,38.713,0
0.023,9059.23,22.021,0.165,393.825,-0.823,38.711,0
0.07,9059.23,21.968,0.171,393.85,-0.798,38.705,0
0.04,9059.39,23.332,0.174,393.825,-0.71,38.707,0
0.075,9059.41,23.208,0.175,393.825,-0.71,38.703,0
0.028,9059.42,23.094,0.173,393.925,-0.459,38.703,0
0.1,9059.34,22.956,0.162,393.925,-0.459,38.704,0
0.082,9058.93,19.915,0.161,393.925,-0.459,38.705,0
0.069,9058.78,20.759,0.176,393.925,-0.459,38.702,0
0.069,9058.92,21.102,0.142,394.0,-0.351,38.693,0
0.157,9058.85,21.205,0.12,394.05,-0.453,38.692,0
0.226,9058.88,21.359,0.121,394.05,-0.453,38.688,0
0.207,9058.82,20.733,0.12,394.1,-0.53,38.677,0
0.286,9059.11,20.787,0.121,394.125,-0.571,38.675,0
0.312,9059.22,18.874,0.12,394.15,-0.614,38.673,0
0.304,9058.89,15.827,0.121,394.125,-0.548,38.673,0
0.321,9058.9,15.847,0.113,394.125,-0.548,38.675,0
0.488,9059.07,15.137,0.106,394.175,-0.658,38.671,0
0.43,9059.03,14.833,0.103,394.2,-0.544,38.664,0
0.507,9059.16,14.748,0.113,394.25,-0.177,38.658,0
0.468,9059.24,11.754,0.112,394.35,0.336,38.649,0
0.468,9059.19,11.264,0.105,394.375,0.268,38.648,0
0.495,9059.3,11.084,0.116,394.425,0.203,38.653,0
0.393,9059.33,10.938,0.123,394.475,0.144,38.649,0
0.365,9059.13,10.005,0.122,394.45,0.213,38.647,0
0.297,9059.31,12.825,0.13,394.425,0.283,38.636,0
0.327,9059.48,12.344,0.126,394.45,0.303,38.635,0
0.331,9059.61,12.478,0.13,394.425,0.375,38.639,0
0.334,9059.64,12.615,0.132,394.45,0.303,38.642,0
0.429,9059.74,12.398,0.129,394.475,0.232,38.642,0
0.429,9059.56,11.766,0.129,394.475,0.232,38.643,0
0.42,9059.43,11.983,0.127,394.525,0.212,38.639,0
0.406,9059.5,10.441,0.154,394.55,0.239,38.633,0
0.484,9059.7,13.93,0.165,394.625,0.143,38.622,0
0.417,9059.56,17.025,0.154,394.725,0.044,38.611,0
0.302,9059.94,16.924,0.137,394.75,-0.073,38.605,0
0.296,9059.89,17.337,0.136,394.775,-0.09,38.596,0
0.317,9059.77,17.411,0.138,394.8,-0.008,38.593,0
0.326,9059.77,17.412,0.137,394.825,-0.074,38.593,0
0.246,9059.57,19.286,0.142,394.85,-0.099,38.592,0
0.206,9059.54,19.196,0.121,394.9,0.036,38.588,0
0.153,9059.39,19.823,0.13,394.925,-0.02,38.579,0
0.038,9060.03,23.37,0.135,395.025,0.119,38.561,0
-0.039,9060.12,23.313,0.136,395.075,0.141,38.549,0
-0.056,9060.09,23.399,0.145,395.125,0.268,38.545,0
-0.144,9060.19,23.96,0.156,395.075,0.256,38.538,0
-0.16,9060.29,23.476,0.166,395.175,0.498,38.535,0
-0.177,9060.25,23.608,0.171,395.15,0.579,38.527,0
-0.097,9060.19,23.532,0.177,395.2,0.507,38.52,0
-0.162,9060.19,23.531,0.175,395.25,0.465,38.52,0
-0.212,9060.37,24.972,0.183,395.275,0.388,38.511,0
-0.182,9060.39,24.862,0.199,395.325,0.334,38.506,0
-0.141,9060.47,24.627,0.194,395.375,0.273,38.502,0
-0.265,9062.43,16.283,0.078,392.0,0.107,39.024,0
-0.258,9062.29,15.505,0.078,392.0,0.107,39.02,0
-0.13,9062.37,17.226,0.08,392.125,0.488,39.008,0
-0.209,9062.52,17.215,0.078,392.1,0.56,39.011,0
-0.279,9062.68,16.352,0.078,392.125,0.546,39.01,0
-0.164,9063.09,16.504,0.081,391.975,0.381,38.993,0
-0.164,9063.19,17.727,0.081,391.975,0.381,38.992,0
-0.166,9062.84,20.068,0.081,392.025,0.453,38.985,0
-0.078,9062.35,19.055,0.087,392.1,0.327,38.987,0
-0.064,9062.43,18.97,0.086,392.1,0.327,38.985,0
-0.063,9062.47,18.768,0.083,392.125,0.263,38.987,0
0.033,9062.66,19.843,0.097,392.15,0.2,38.989,0
-0.003,9062.76,19.194,0.104,392.175,0.138,38.986,0
0.019,9062.8,19.161,0.105,392.2,0.108,38.984,0
-0.077,9063.07,18.094,0.102,392.15,0.2,38.993,0
-0.057,9063.2,18.182,0.091,392.2,0.108,38.993,0
-0.168,9063.21,18.044,0.093,392.2,0.108,38.98,0
-0.135,9063.36,17.738,0.094,392.125,0.161,38.98,0
-0.072,9063.38,17.707,0.091,392.075,0.164,38.983,0
-0.072,9063.28,17.991,0.098,392.05,0.225,38.987,0
-0.085,9063.22,14.493,0.097,392.175,0.0,38.987,0
-0.085,9063.25,14.482,0.098,392.2,-0.03,38.985,0
-0.041,9063.39,15.473,0.086,392.075,-0.687,38.978,0
0.037,9063.26,15.252,0.085,392.05,-0.609,38.983,0
0.131,9063.52,14.637,0.089,392.025,-0.588,38.985,0
0.216,9063.48,14.588,0.081,392.025,-0.588,38.985,0
0.28,9063.61,13.745,0.086,392.0,-0.512,38.982,0
0.34,9063.63,13.743,0.086,391.975,-0.439,38.978,0
0.239,9063.55,13.586,0.083,391.95,-0.368,38.975,0
0.222,9063.57,13.756,0.079,391.975,-0.225,38.983,0
0.223,9063.95,14.281,0.087,392.025,-0.317,38.986,0
0.223,9064.05,14.316,0.083,392.025,-0.317,38.985,0
0.313,9063.99,14.185,0.082,392.05,-0.379,38.99,0
0.264,9063.92,13.198,0.083,392.125,-0.207,38.991,0
0.264,9064.32,10.397,0.088,392.1,-0.172,38.995,0
0.243,9064.55,8.023,0.086,392.05,-0.086,38.998,0
0.227,9064.85,8.813,0.085,392.075,-0.133,38.991,0
0.153,9064.88,8.772,0.085,392.025,-0.291,38.989,0
0.198,9064.88,8.873,0.081,392.025,-0.291,38.986,0
0.198,9064.77,8.401,0.07,392.025,-0.291,38.988,0
0.222,9064.91,8.277,0.06,391.975,-0.196,38.986,0
0.242,9064.96,8.206,0.06,391.975,-0.196,38.989,0
0.251,9065.04,8.762,0.061,392.025,-0.291,38.986,0
0.37,9065.03,9.067,0.062,392.025,-0.291,38.981,0
0.379,9064.85,10.263,0.056,391.975,-0.196,38.979,0
0.379,9065.01,10.54,0.054,392.0,-0.231,38.975,0
0.296,9065.42,12.196,0.047,392.05,-0.099,38.97,0
0.274,9065.48,11.823,0.046,391.975,-0.119,38.965,0
0.212,9065.72,11.336,0.046,391.975,-0.119,38.969,0
0.137,9065.87,11.601,0.048,391.975,-0.119,38.967,0
0.187,9066.01,11.625,0.048,391.95,-0.18,38.974,0
0.19,9065.74,11.924,0.049,391.925,-0.141,38.973,0
0.173,9065.98,14.071,0.048,391.95,-0.201,38.968,0
0.08,9066.52,17.535,0.07,391.925,-0.164,38.966,0
0.007,9066.77,17.493,0.07,391.95,-0.201,38.97,0
0.015,9066.87,17.111,0.07,391.975,-0.262,38.971,0
0.101,9066.97,17.216,0.072,391.95,-0.225,38.965,0
0.085,9067.06,16.214,0.073,391.9,-0.157,38.963,0
-0.008,9067.26,16.623,0.071,391.9,-0.157,38.959,0
-0.055,9067.63,19.299,0.071,391.975,0.05,38.965,0
0.041,9067.73,19.869,0.068,391.975,0.05,38.966,0
0.0,9067.95,20.234,0.063,392.025,-0.05,38.97,0
0.028,9067.92,20.017,0.063,392.0,0.0,38.965,0
0.063,9068.17,19.854,0.063,392.05,0.063,38.966,0
0.031,9068.36,18.579,0.063,392.125,0.044,38.966,0
-0.068,9068.67,20.264,0.064,392.125,0.044,38.963,0
0.045,9068.97,20.428,0.073,392.15,-0.015,38.956,0
-0.008,9069.3,20.196,0.069,392.175,-0.074,38.957,0
0.045,9069.84,19.426,0.074,392.25,-0.116,38.96,0
0.054,9069.89,19.454,0.08,392.225,-0.055,38.966,0
0.087,9070.24,19.257,0.082,392.225,-0.055,38.96,0
0.128,9070.26,19.367,0.08,392.175,-0.053,38.96,0
0.092,9070.51,17.993,0.08,392.225,-0.15,38.957,0
0.03,9070.59,18.437,0.079,392.25,-0.21,38.956,0
0.086,9070.99,19.503,0.079,392.325,-0.132,38.96,0
0.213,9071.09,19.516,0.08,392.3,-0.064,38.963,0
0.216,9071.26,19.711,0.08,392.325,-0.078,38.962,0
0.25,9071.45,19.26,0.084,392.35,0.231,38.966,0
0.143,9072.2,16.668,0.083,392.4,0.197,38.959,0
0.118,9072.81,15.445,0.073,392.375,0.175,38.958,0
0.029,9072.94,16.654,0.065,392.4,0.197,38.958,0
0.143,9073.07,15.614,0.075,392.45,0.256,38.956,0
0.159,9073.09,15.384,0.075,392.475,0.18,38.956,0
0.063,9073.46,17.03,0.076,392.55,0.078,38.956,0
0.08,9073.57,16.333,0.076,392.575,0.001,38.954,0
0.115,9073.94,15.487,0.075,392.6,-0.075,38.953,0
0.092,9074.07,15.682,0.074,392.575,-0.121,38.948,0
0.086,9074.35,14.844,0.074,392.55,-0.154,38.943,0
0.026,9074.44,16.083,0.077,392.525,-0.081,38.935,0
0.114,9074.54,16.184,0.074,392.575,0.303,38.932,0
0.114,9074.84,15.864,0.075,392.6,0.231,38.931,0
0.025,9075.69,21.838,0.073,392.5,0.462,38.923,0
0.023,9075.75,21.52,0.075,392.575,0.468,38.924,0
-0.009,9076.14,25.128,0.076,392.575,0.468,38.922,0
0.07,9076.79,25.479,0.07,392.55,0.542,38.925,0
0.047,9077.27,31.802,0.068,392.575,0.515,38.925,0
0.047,9077.53,35.73,0.068,392.55,0.542,38.927,0
-0.041,9077.98,38.097,0.066,392.575,0.468,38.919,0
0.073,9080.2,43.93,0.074,392.85,0.712,38.919,0
-0.02,9080.48,44.187,0.074,392.925,0.614,38.918,0
-0.02,9080.87,45.061,0.074,393.025,0.603,38.917,0
0.0,9081.01,45.65,0.073,393.0,0.669,38.918,0
-0.076,9081.3,46.412,0.073,393.0,0.669,38.912,0
-0.08,9081.62,45.701,0.077,393.0,0.669,38.915,0
-0.002,9082.15,46.311,0.078,393.05,0.763,38.91,0
0.027,9082.62,52.026,0.087,393.075,0.743,38.91,0
-0.065,9082.82,52.206,0.096,393.1,0.726,38.904,0
-0.042,9083.29,58.491,0.102,393.15,0.639,38.898,0
-0.134,9083.64,54.752,0.087,393.15,0.639,38.898,0
-0.205,9084.2,52.892,0.086,393.125,0.712,38.892,0
-0.177,9085.0,51.59,0.087,393.125,0.712,38.894,0
-0.136,9085.18,52.064,0.088,393.15,0.639,38.887,0
-0.282,9086.25,46.467,0.097,393.125,0.654,38.88,0
-0.255,9087.81,54.117,0.099,393.15,0.826,38.865,0
-0.422,9089.85,45.733,0.105,393.2,0.83,38.849,0
-0.396,9090.74,53.742,0.107,393.225,0.841,38.851,0
-0.378,9092.07,55.598,0.109,393.325,0.729,38.854,0
-0.282,9092.74,49.209,0.114,393.3,0.807,38.85,0
-0.341,9093.12,51.491,0.103,393.325,0.729,38.852,0
-0.371,9094.09,49.99,0.105,393.4,0.658,38.839,0
-0.371,9094.33,51.799,0.103,393.4,0.658,38.836,0
-0.397,9094.85,58.097,0.103,393.45,0.555,38.834,0
-0.365,9095.27,60.408,0.108,393.5,0.455,38.839,0
-0.266,9095.84,60.294,0.107,393.55,0.358,38.837,0
-0.344,9096.14,59.883,0.105,393.5,0.225,38.836,0
-0.281,9096.92,70.102,0.113,393.5,0.225,38.837,0
-0.323,9097.53,74.727,0.117,393.55,0.145,38.83,0
-0.416,9098.89,79.701,0.121,393.575,0.295,38.817,0
-0.416,9099.57,81.064,0.119,393.65,0.231,38.811,0
-0.443,9100.89,83.528,0.106,393.625,0.264,38.802,0
-0.416,9102.62,92.706,0.098,393.75,0.116,38.792,0
-0.33,9104.08,95.749,0.098,393.825,-0.039,38.784,0
-0.357,9104.76,105.398,0.1,393.875,-0.134,38.788,0
-0.258,9105.64,104.512,0.101,393.925,-0.23,38.786,0
-0.201,9107.31,111.546,0.103,394.05,-0.221,38.779,0
-0.152,9108.24,119.602,0.096,394.025,-0.271,38.773,0
-0.201,9109.11,134.801,0.083,394.025,-0.271,38.768,0
-0.179,9111.17,137.246,0.09,394.1,-0.415,38.76,0
-0.093,9111.97,139.525,0.09,394.1,-0.415,38.763,0
-0.015,9112.85,139.457,0.088,394.175,-0.448,38.766,0
-0.059,9113.61,150.472,0.087,394.225,-0.554,38.76,0
-0.074,9114.5,154.4,0.096,394.275,-0.563,38.759,0
-0.107,9115.48,147.81,0.087,394.3,-0.5,38.75,0
-0.157,9116.61,153.868,0.091,394.375,-0.559,38.743,0
-0.143,9117.58,153.97,0.097,394.425,-0.67,38.737,0
-0.148,9119.4,175.895,0.108,394.55,-0.862,38.725,0
-0.14,9120.59,175.116,0.097,394.65,-0.843,38.715,0
-0.15,9121.49,185.613,0.085,394.675,-0.92,38.704,0
-0.223,9122.54,186.87,0.087,394.725,-0.966,38.696,0
-0.247,9123.61,186.183,0.09,394.825,-0.826,38.691,0
-0.168,9124.82,194.314,0.112,394.9,-0.726,38.681,0
-0.158,9126.07,200.048,0.114,394.95,-0.813,38.675,0
-0.08,9128.98,225.438,0.097,395.025,-0.93,38.663,0
-0.1,9130.28,244.794,0.112,395.05,-0.954,38.656,0
-0.114,9131.43,240.476,0.112,395.075,-0.979,38.645,0
-0.201,9132.75,243.681,0.117,395.1,-1.008,38.633,0
